r,dnnbi,dne,dni,tbn,ti,te,vfova,cureq,feq,pressure,iota,q,1/D,curvature,shear,eta
0.281,0.984779,0.9728314,0.9944258,0.8625509,0.7493471,0.7716662,0.3648334,-0.005904021,0.9996918,0.8071246,0.3194517,3.130364,0.9736401,-0.1820065,0.1648058,1.594488
0.282,0.9843687,0.9726284,0.9942656,0.8623709,0.7479456,0.7703563,0.3647954,-0.005950002,0.999687,0.8058174,0.3196391,3.128528,0.9734579,-0.1824659,0.1653781,1.598632
0.283,0.983946,0.9724245,0.9941037,0.8621919,0.7465432,0.7690452,0.3647575,-0.005996191,0.9996822,0.8045068,0.3198266,3.126694,0.9732752,-0.1829215,0.1658776,1.602797
0.284,0.9835129,0.9722199,0.9939401,0.8620132,0.7451399,0.7677328,0.3647197,-0.006042586,0.9996773,0.803193,0.3200141,3.124863,0.9730921,-0.1833735,0.1663035,1.606982
0.285,0.9830714,0.9720144,0.9937747,0.8618342,0.7437358,0.7664193,0.3646818,-0.006089188,0.9996723,0.801876,0.3202014,3.123035,0.9729085,-0.1838217,0.1666547,1.611188
0.286,0.9826237,0.9718081,0.9936072,0.8616543,0.7423309,0.7651045,0.3646438,-0.006135998,0.9996673,0.8005556,0.3203885,3.12121,0.9727244,-0.1842663,0.1669303,1.615413
0.287,0.982172,0.971601,0.9934375,0.861473,0.7409253,0.7637887,0.3646054,-0.006183015,0.9996623,0.7992319,0.3205754,3.119391,0.9725399,-0.1847071,0.1671294,1.619658
0.288,0.9817182,0.9713931,0.9932655,0.8612896,0.739519,0.7624717,0.3645666,-0.00623024,0.9996571,0.7979049,0.3207619,3.117577,0.972355,-0.1851441,0.167251,1.623922
0.289,0.9812644,0.9711843,0.993091,0.8611035,0.738112,0.7611536,0.3645272,-0.006277672,0.999652,0.7965745,0.320948,3.11577,0.9721696,-0.1855773,0.1672942,1.628206
0.29,0.9808128,0.9709747,0.9929139,0.8609142,0.7367044,0.7598345,0.3644871,-0.006325312,0.9996468,0.7952407,0.3211335,3.11397,0.9719839,-0.1860067,0.1672712,1.632509
0.291,0.9803648,0.9707643,0.9927341,0.8607213,0.7352963,0.7585144,0.3644463,-0.00637316,0.9996415,0.7939036,0.3213184,3.112178,0.9717976,-0.1864321,0.167248,1.636832
0.292,0.9799192,0.970553,0.9925517,0.8605249,0.7338877,0.7571932,0.3644047,-0.006421215,0.9996363,0.7925631,0.3215028,3.110393,0.971611,-0.1868537,0.1672913,1.641173
0.293,0.9794741,0.970341,0.9923669,0.8603258,0.7324785,0.755871,0.3643625,-0.006469479,0.999631,0.7912191,0.3216868,3.108614,0.9714239,-0.1872715,0.1674155,1.645534
0.294,0.9790277,0.9701281,0.9921797,0.8601244,0.7310688,0.7545478,0.3643199,-0.00651795,0.9996256,0.7898718,0.3218704,3.10684,0.9712364,-0.1876856,0.1676216,1.649915
0.295,0.9785779,0.9699144,0.9919903,0.8599211,0.7296587,0.7532236,0.3642768,-0.006566629,0.9996203,0.7885211,0.3220538,3.105071,0.9710486,-0.188096,0.1679107,1.654317
0.296,0.9781231,0.9696998,0.9917988,0.8597167,0.7282481,0.7518984,0.3642335,-0.006615516,0.9996149,0.7871672,0.3222371,3.103305,0.9708603,-0.1885025,0.1682839,1.658739
0.297,0.9776613,0.9694845,0.9916055,0.8595114,0.726837,0.7505722,0.36419,-0.006664612,0.9996094,0.78581,0.3224202,3.101542,0.9706716,-0.1889053,0.1687422,1.663183
0.298,0.9771907,0.9692683,0.9914104,0.859306,0.7254255,0.749245,0.3641465,-0.006713915,0.9996038,0.7844496,0.3226034,3.099781,0.9704824,-0.1893041,0.1692867,1.667647
0.299,0.9767093,0.9690513,0.9912137,0.8591009,0.7240135,0.7479168,0.3641031,-0.006763427,0.9995982,0.783086,0.3227867,3.098021,0.9702929,-0.1896991,0.1699185,1.672134
0.3,0.9762153,0.9688335,0.9910155,0.8588965,0.7226012,0.7465877,0.3640598,-0.006813147,0.9995925,0.7817193,0.3229703,3.09626,0.970103,-0.1900902,0.1706235,1.676643
0.301,0.9757073,0.9686149,0.9908159,0.8586934,0.7211885,0.7452576,0.3640167,-0.006863075,0.9995867,0.7803495,0.3231541,3.094499,0.9699128,-0.1904775,0.1713267,1.681174
0.302,0.9751858,0.9683954,0.9906149,0.8584914,0.7197754,0.7439266,0.3639739,-0.006913211,0.9995808,0.7789766,0.3233382,3.092737,0.9697221,-0.1908611,0.1719519,1.685728
0.303,0.974652,0.9681752,0.9904125,0.85829,0.7183621,0.7425947,0.3639312,-0.006963556,0.9995749,0.7776008,0.3235223,3.090977,0.969531,-0.191241,0.1724829,1.690305
0.304,0.9741067,0.9679541,0.9902085,0.8580892,0.7169484,0.741262,0.3638886,-0.007014109,0.9995688,0.776222,0.3237065,3.089218,0.9693396,-0.1916172,0.1729186,1.694903
0.305,0.9735511,0.9677322,0.990003,0.8578885,0.7155345,0.7399286,0.3638461,-0.007064869,0.9995628,0.7748404,0.3238906,3.087462,0.9691478,-0.1919897,0.1732577,1.699524
0.306,0.9729862,0.9675094,0.9897959,0.8576877,0.7141205,0.7385944,0.3638035,-0.007115838,0.9995566,0.7734559,0.3240745,3.08571,0.9689556,-0.1923584,0.1734992,1.704166
0.307,0.9724131,0.9672858,0.9895871,0.8574865,0.7127062,0.7372597,0.3637608,-0.007167015,0.9995505,0.7720687,0.3242581,3.083963,0.9687631,-0.1927233,0.1736419,1.708831
0.308,0.9718326,0.9670614,0.9893765,0.8572846,0.7112919,0.7359243,0.363718,-0.007218399,0.9995443,0.7706788,0.3244413,3.082222,0.9685702,-0.1930843,0.1736845,1.713517
0.309,0.9712459,0.9668361,0.9891642,0.8570817,0.7098774,0.7345884,0.3636749,-0.007269991,0.9995381,0.7692862,0.324624,3.080487,0.9683769,-0.1934417,0.173626,1.718225
0.31,0.9706541,0.9666099,0.9889499,0.8568775,0.7084629,0.733252,0.3636316,-0.007321791,0.9995319,0.767891,0.3248061,3.07876,0.9681833,-0.1937954,0.1734734,1.722954
0.311,0.9700578,0.9663829,0.9887338,0.8566718,0.7070484,0.7319152,0.3635879,-0.007373798,0.9995257,0.7664932,0.3249875,3.077041,0.9679893,-0.1941456,0.1732668,1.727705
0.312,0.9694565,0.9661551,0.9885158,0.8564647,0.7056339,0.730578,0.363544,-0.007426013,0.9995194,0.7650928,0.3251682,3.075331,0.967795,-0.1944922,0.173047,1.732477
0.313,0.9688496,0.9659263,0.988296,0.8562565,0.7042195,0.7292403,0.3634998,-0.007478434,0.999513,0.7636897,0.3253482,3.07363,0.9676003,-0.1948353,0.1728223,1.737271
0.314,0.9682364,0.9656967,0.9880744,0.8560473,0.702805,0.7279021,0.3634554,-0.007531062,0.9995066,0.762284,0.3255275,3.071937,0.9674053,-0.1951747,0.1725925,1.742087
0.315,0.9676159,0.9654663,0.987851,0.8558373,0.7013906,0.7265635,0.3634108,-0.007583897,0.9995001,0.7608757,0.3257061,3.070253,0.96721,-0.1955104,0.1723578,1.746926
0.316,0.9669876,0.9652349,0.987626,0.8556267,0.6999762,0.7252244,0.3633661,-0.007636938,0.9994935,0.7594647,0.3258839,3.068577,0.9670143,-0.1958425,0.1721181,1.751787
0.317,0.9663506,0.9650027,0.9873993,0.8554159,0.698562,0.7238849,0.3633213,-0.007690186,0.9994867,0.7580511,0.3260611,3.06691,0.9668183,-0.1961711,0.1718735,1.756672
0.318,0.9657043,0.9647697,0.987171,0.8552048,0.6971478,0.7225448,0.3632765,-0.007743639,0.9994799,0.7566348,0.3262375,3.065252,0.966622,-0.1964963,0.1716239,1.761579
0.319,0.9650478,0.9645358,0.9869411,0.8549938,0.6957337,0.7212042,0.3632317,-0.007797299,0.999473,0.7552159,0.3264132,3.063602,0.9664253,-0.1968181,0.1713693,1.76651
0.32,0.9643804,0.964301,0.9867098,0.854783,0.6943197,0.7198632,0.3631869,-0.007851164,0.999466,0.7537944,0.3265882,3.06196,0.9662283,-0.1971366,0.1711125,1.771464
0.321,0.9637016,0.9640653,0.9864769,0.8545727,0.6929058,0.7185216,0.3631422,-0.007905234,0.9994589,0.7523702,0.3267625,3.060327,0.966031,-0.1974517,0.1708664,1.776443
0.322,0.9630115,0.9638288,0.9862425,0.8543627,0.6914922,0.7171795,0.3630976,-0.00795951,0.9994518,0.7509433,0.3269361,3.058702,0.9658334,-0.1977633,0.1706444,1.781446
0.323,0.9623103,0.9635914,0.9860067,0.854153,0.6900788,0.7158371,0.363053,-0.00801399,0.9994447,0.7495138,0.327109,3.057085,0.9656355,-0.1980716,0.1704495,1.786472
0.324,0.9615983,0.9633532,0.9857694,0.8539436,0.6886656,0.7144942,0.3630085,-0.008068675,0.9994376,0.7480816,0.3272813,3.055476,0.9654373,-0.1983765,0.170282,1.791522
0.325,0.960876,0.9631141,0.9855305,0.8537343,0.6872529,0.7131511,0.362964,-0.008123565,0.9994305,0.7466467,0.327453,3.053873,0.9652388,-0.1986781,0.1701423,1.796596
0.326,0.9601434,0.9628742,0.9852902,0.853525,0.6858405,0.7118077,0.3629196,-0.008178659,0.9994233,0.7452092,0.3276242,3.052278,0.9650399,-0.1989766,0.1700308,1.801694
0.327,0.959401,0.9626335,0.9850484,0.8533158,0.6844286,0.7104642,0.3628751,-0.008233957,0.9994162,0.7437691,0.3277948,3.050689,0.9648408,-0.199272,0.1699478,1.806816
0.328,0.9586491,0.962392,0.9848051,0.8531065,0.6830173,0.7091205,0.3628306,-0.008289458,0.999409,0.7423265,0.3279649,3.049107,0.9646414,-0.1995644,0.1698937,1.811961
0.329,0.9578878,0.9621497,0.9845602,0.852897,0.6816066,0.7077767,0.362786,-0.008345164,0.9994017,0.7408815,0.3281345,3.047531,0.9644417,-0.1998536,0.1698689,1.817129
0.33,0.9571176,0.9619066,0.9843139,0.8526872,0.6801964,0.7064328,0.3627414,-0.008401072,0.9993944,0.7394342,0.3283037,3.04596,0.9642417,-0.2001397,0.1698655,1.822321
0.331,0.9563386,0.9616627,0.984066,0.8524772,0.678787,0.705089,0.3626967,-0.008457183,0.9993869,0.7379845,0.3284725,3.044395,0.9640414,-0.2004227,0.1698423,1.827537
0.332,0.9555508,0.961418,0.9838167,0.8522669,0.6773783,0.7037452,0.362652,-0.008513496,0.9993794,0.7365326,0.3286408,3.042836,0.9638408,-0.2007027,0.1697576,1.832776
0.333,0.954754,0.9611725,0.9835658,0.8520563,0.6759703,0.7024015,0.3626072,-0.008570012,0.9993716,0.7350785,0.3288086,3.041283,0.96364,-0.2009797,0.1696023,1.838038
0.334,0.953948,0.9609261,0.9833135,0.8518455,0.674563,0.7010577,0.3625623,-0.00862673,0.9993638,0.7336223,0.3289757,3.039738,0.9634389,-0.201254,0.1693758,1.843325
0.335,0.9531328,0.9606789,0.9830598,0.8516346,0.6731564,0.6997141,0.3625174,-0.008683649,0.9993559,0.732164,0.3291422,3.0382,0.9632375,-0.2015256,0.1690773,1.848636
0.336,0.9523081,0.9604309,0.9828046,0.8514236,0.6717504,0.6983704,0.3624725,-0.00874077,0.9993479,0.7307038,0.329308,3.036671,0.9630358,-0.2017944,0.1687061,1.853971
0.337,0.9514738,0.960182,0.982548,0.8512124,0.6703451,0.6970269,0.3624276,-0.008798091,0.9993398,0.7292415,0.3294729,3.035151,0.9628339,-0.2020604,0.1682614,1.85933
0.338,0.9506297,0.9599322,0.98229,0.8510012,0.6689405,0.6956834,0.3623826,-0.008855613,0.9993317,0.7277774,0.329637,3.03364,0.9626317,-0.2023236,0.1677425,1.864714
0.339,0.9497757,0.9596815,0.9820307,0.85079,0.6675365,0.6943399,0.3623376,-0.008913336,0.9993236,0.7263114,0.3298001,3.03214,0.9624293,-0.2025841,0.1671487,1.870123
0.34,0.9489117,0.9594299,0.98177,0.8505788,0.6661332,0.6929966,0.3622927,-0.008971257,0.9993156,0.7248437,0.3299622,3.03065,0.9622265,-0.202842,0.1664859,1.875558
0.341,0.9480374,0.9591773,0.9815079,0.8503677,0.6647306,0.6916533,0.3622477,-0.009029379,0.9993075,0.7233741,0.3301233,3.029172,0.9620236,-0.2030974,0.1657873,1.881017
0.342,0.947153,0.9589239,0.9812446,0.8501566,0.6633286,0.6903101,0.3622027,-0.009087699,0.9992994,0.7219028,0.3302832,3.027705,0.9618203,-0.2033505,0.1650863,1.886502
0.343,0.9462585,0.9586696,0.9809798,0.8499456,0.6619274,0.6889671,0.3621578,-0.009146217,0.9992913,0.7204296,0.3304421,3.026249,0.9616169,-0.2036011,0.1643898,1.892012
0.344,0.9453541,0.9584143,0.9807138,0.8497346,0.6605271,0.6876243,0.3621128,-0.009204934,0.9992832,0.7189545,0.3306,3.024804,0.9614131,-0.2038494,0.163698,1.897548
0.345,0.9444397,0.9581582,0.9804464,0.8495237,0.6591276,0.6862816,0.3620679,-0.009263848,0.9992749,0.7174775,0.3307568,3.02337,0.9612092,-0.2040952,0.163011,1.903109
0.346,0.9435155,0.9579012,0.9801777,0.8493127,0.657729,0.6849392,0.3620229,-0.00932296,0.9992666,0.7159986,0.3309125,3.021947,0.961005,-0.2043387,0.1623289,1.908695
0.347,0.9425815,0.9576433,0.9799076,0.8491018,0.6563314,0.683597,0.361978,-0.009382267,0.9992582,0.7145178,0.3310673,3.020534,0.9608005,-0.2045799,0.1616518,1.914307
0.348,0.9416378,0.9573846,0.9796362,0.8488909,0.6549348,0.6822551,0.361933,-0.009441771,0.9992496,0.7130351,0.331221,3.019132,0.9605958,-0.2048189,0.1609799,1.919945
0.349,0.9406845,0.9571251,0.9793634,0.84868,0.6535393,0.6809134,0.361888,-0.009501471,0.999241,0.7115504,0.3313737,3.017741,0.9603909,-0.205056,0.1603134,1.925608
0.35,0.9397216,0.9568647,0.9790893,0.848469,0.652145,0.6795722,0.3618431,-0.009561366,0.9992322,0.7100639,0.3315254,3.01636,0.9601857,-0.2052911,0.1596513,1.931297
0.351,0.9387493,0.9566035,0.9788139,0.8482581,0.6507518,0.6782313,0.3617981,-0.009621455,0.9992234,0.7085756,0.3316761,3.014989,0.9599803,-0.2055241,0.158989,1.937011
0.352,0.9377675,0.9563414,0.9785371,0.8480471,0.6493599,0.6768907,0.3617531,-0.009681738,0.9992146,0.7070854,0.3318259,3.013629,0.9597746,-0.2057552,0.1583215,1.94275
0.353,0.9367763,0.9560785,0.978259,0.8478361,0.6479692,0.6755506,0.3617081,-0.009742215,0.9992057,0.7055934,0.3319746,3.012278,0.9595688,-0.2059843,0.1576481,1.948516
0.354,0.9357756,0.9558148,0.9779795,0.8476251,0.6465798,0.6742109,0.361663,-0.009802885,0.9991968,0.7040996,0.3321224,3.010938,0.9593627,-0.2062115,0.1569686,1.954307
0.355,0.9347654,0.9555502,0.9776988,0.847414,0.6451917,0.6728717,0.361618,-0.009863747,0.9991879,0.7026042,0.3322692,3.009608,0.9591563,-0.206437,0.1562831,1.960125
0.356,0.9337458,0.9552847,0.9774167,0.8472029,0.643805,0.671533,0.361573,-0.0099248,0.999179,0.7011071,0.332415,3.008288,0.9589498,-0.2066609,0.1555916,1.965968
0.357,0.9327168,0.9550184,0.9771334,0.8469917,0.6424196,0.6701947,0.3615279,-0.009986045,0.9991701,0.6996085,0.3325597,3.006979,0.958743,-0.2068831,0.1548941,1.971838
0.358,0.9316783,0.9547512,0.9768488,0.8467805,0.6410356,0.668857,0.3614828,-0.01004748,0.999161,0.6981083,0.3327035,3.005679,0.958536,-0.2071037,0.1541906,1.977733
0.359,0.9306304,0.9544831,0.9765629,0.8465692,0.639653,0.6675199,0.3614377,-0.01010911,0.999152,0.6966068,0.3328463,3.004389,0.9583288,-0.2073228,0.1534812,1.983655
0.36,0.9295731,0.9542141,0.9762758,0.8463579,0.6382718,0.6661833,0.3613926,-0.01017092,0.9991428,0.6951039,0.3329881,3.00311,0.9581214,-0.2075403,0.1527616,1.989604
0.361,0.9285063,0.9539442,0.9759875,0.8461465,0.6368921,0.6648473,0.3613475,-0.01023293,0.9991335,0.6935998,0.3331289,3.001841,0.9579137,-0.2077563,0.1520097,1.995579
0.362,0.9274301,0.9536734,0.9756979,0.8459351,0.6355139,0.6635119,0.3613023,-0.01029512,0.9991242,0.6920945,0.3332687,3.000582,0.9577059,-0.207971,0.1512034,2.001581
0.363,0.9263444,0.9534017,0.975407,0.8457236,0.6341372,0.6621772,0.3612572,-0.0103575,0.9991147,0.690588,0.3334073,2.999334,0.9574978,-0.2081844,0.1503379,2.007609
0.364,0.9252491,0.9531292,0.975115,0.8455122,0.632762,0.6608431,0.361212,-0.01042006,0.9991052,0.6890804,0.3335448,2.998098,0.9572895,-0.2083966,0.1494126,2.013664
0.365,0.9241444,0.9528557,0.9748217,0.8453008,0.6313883,0.6595097,0.3611669,-0.01048282,0.9990955,0.6875717,0.3336812,2.996873,0.957081,-0.2086076,0.1484271,2.019746
0.366,0.92303,0.9525813,0.9745272,0.8450895,0.6300162,0.658177,0.3611217,-0.01054576,0.9990858,0.686062,0.3338162,2.99566,0.9568723,-0.2088174,0.1473808,2.025855
0.367,0.9219061,0.9523061,0.9742315,0.8448782,0.6286457,0.656845,0.3610766,-0.01060888,0.9990759,0.6845511,0.33395,2.99446,0.9566634,-0.2090261,0.1462733,2.031991
0.368,0.9207725,0.95203,0.9739345,0.8446671,0.6272767,0.6555138,0.3610315,-0.01067219,0.9990661,0.6830393,0.3340824,2.993273,0.9564542,-0.2092337,0.145104,2.038154
0.369,0.9196293,0.951753,0.9736364,0.8444561,0.6259094,0.6541833,0.3609864,-0.01073568,0.9990561,0.6815264,0.3342135,2.9921,0.9562449,-0.2094404,0.1438724,2.044344
0.37,0.9184764,0.9514751,0.973337,0.8442453,0.6245436,0.6528536,0.3609413,-0.01079936,0.9990461,0.6800126,0.334343,2.99094,0.9560353,-0.2096462,0.1425848,2.050561
0.371,0.9173138,0.9511963,0.9730364,0.8440347,0.6231795,0.6515247,0.3608963,-0.01086322,0.999036,0.6784976,0.3344712,2.989794,0.9558256,-0.2098512,0.141274,2.056805
0.372,0.9161416,0.9509166,0.9727346,0.8438242,0.6218171,0.6501966,0.3608513,-0.01092726,0.9990259,0.6769817,0.3345978,2.988663,0.9556156,-0.2100554,0.1399735,2.063077
0.373,0.91496,0.9506361,0.9724317,0.8436138,0.6204563,0.6488694,0.3608063,-0.01099148,0.9990157,0.6754646,0.334723,2.987545,0.9554055,-0.2102588,0.1386903,2.069376
0.374,0.9137691,0.9503547,0.9721275,0.8434035,0.6190973,0.6475431,0.3607613,-0.01105588,0.9990055,0.6739465,0.3348467,2.986441,0.9551951,-0.2104614,0.1374245,2.075702
0.375,0.912569,0.9500724,0.971822,0.8431932,0.61774,0.6462178,0.3607163,-0.01112046,0.9989952,0.6724272,0.334969,2.985351,0.9549846,-0.2106634,0.1361765,2.082055
0.376,0.91136,0.9497892,0.9715154,0.8429829,0.6163844,0.6448934,0.3606713,-0.01118521,0.998985,0.6709069,0.33509,2.984273,0.9547738,-0.2108649,0.1349466,2.088436
0.377,0.9101421,0.9495051,0.9712076,0.8427726,0.6150307,0.6435701,0.3606263,-0.01125015,0.9989746,0.6693856,0.3352096,2.983209,0.9545628,-0.2110658,0.133735,2.094843
0.378,0.9089154,0.9492201,0.9708985,0.8425622,0.6136788,0.6422479,0.3605813,-0.01131526,0.9989642,0.6678633,0.3353278,2.982157,0.9543517,-0.2112663,0.1325419,2.101278
0.379,0.9076802,0.9489343,0.9705882,0.8423517,0.6123287,0.6409267,0.3605363,-0.01138055,0.9989537,0.6663401,0.3354447,2.981117,0.9541403,-0.2114664,0.1313677,2.107739
0.38,0.9064365,0.9486476,0.9702767,0.8421411,0.6109805,0.6396067,0.3604912,-0.01144601,0.9989432,0.664816,0.3355603,2.98009,0.9539287,-0.211666,0.1302083,2.114227
0.381,0.9051845,0.9483599,0.9699639,0.8419303,0.6096342,0.6382879,0.3604461,-0.01151165,0.9989325,0.6632912,0.3356747,2.979075,0.953717,-0.2118654,0.1290422,2.120743
0.382,0.903924,0.9480714,0.96965,0.8417194,0.6082899,0.6369703,0.3604009,-0.01157746,0.9989217,0.6617656,0.3357877,2.978072,0.953505,-0.2120644,0.1278476,2.127285
0.383,0.9026548,0.947782,0.9693349,0.8415084,0.6069476,0.6356539,0.3603558,-0.01164344,0.9989109,0.6602394,0.3358994,2.977081,0.9532928,-0.2122633,0.1266199,2.133855
0.384,0.9013767,0.9474918,0.9690186,0.8412975,0.6056074,0.6343386,0.3603106,-0.0117096,0.9988999,0.6587126,0.3360098,2.976104,0.9530805,-0.212462,0.125359,2.140452
0.385,0.9000895,0.9472006,0.9687012,0.8410867,0.6042693,0.6330246,0.3602655,-0.01177592,0.9988889,0.6571853,0.3361188,2.975138,0.9528679,-0.2126606,0.1240646,2.147077
0.386,0.898793,0.9469086,0.9683828,0.8408761,0.6029333,0.6317117,0.3602203,-0.01184242,0.9988779,0.6556576,0.3362264,2.974186,0.9526552,-0.2128592,0.1227365,2.153729
0.387,0.897487,0.9466156,0.9680633,0.8406657,0.6015996,0.6304001,0.3601753,-0.01190909,0.9988668,0.6541295,0.3363326,2.973247,0.9524422,-0.2130577,0.1213745,2.16041
0.388,0.8961713,0.9463218,0.9677427,0.8404557,0.6002682,0.6290897,0.3601303,-0.01197592,0.9988558,0.6526011,0.3364374,2.972321,0.952229,-0.2132562,0.1199785,2.167119
0.389,0.8948457,0.9460272,0.9674212,0.840246,0.5989391,0.6277804,0.3600854,-0.01204292,0.9988447,0.6510724,0.3365407,2.971409,0.9520157,-0.2134548,0.1185482,2.173857
0.39,0.89351,0.9457316,0.9670987,0.8400369,0.5976125,0.6264724,0.3600406,-0.01211009,0.9988336,0.6495435,0.3366425,2.97051,0.9518021,-0.2136536,0.1170823,2.180623
0.391,0.8921641,0.9454352,0.9667752,0.8398283,0.5962882,0.6251655,0.3599959,-0.01217742,0.9988224,0.6480144,0.3367428,2.969625,0.9515884,-0.2138525,0.1155756,2.187418
0.392,0.8908084,0.9451379,0.9664507,0.8396202,0.5949664,0.6238599,0.3599512,-0.01224491,0.9988111,0.6464849,0.3368416,2.968754,0.9513744,-0.2140517,0.1140225,2.194242
0.393,0.8894432,0.9448397,0.9661252,0.8394124,0.5936471,0.6225554,0.3599067,-0.01231257,0.9987998,0.6449553,0.3369388,2.967898,0.9511603,-0.2142511,0.1124218,2.201095
0.394,0.8880691,0.9445406,0.9657987,0.8392049,0.5923302,0.6212522,0.3598622,-0.0123804,0.9987883,0.6434253,0.3370344,2.967056,0.9509459,-0.2144508,0.1107731,2.207978
0.395,0.8866864,0.9442406,0.965471,0.8389976,0.5910157,0.61995,0.3598178,-0.01244838,0.9987767,0.6418952,0.3371283,2.96623,0.9507314,-0.2146509,0.1090762,2.214889
0.396,0.8852957,0.9439398,0.9651422,0.8387904,0.5897036,0.6186491,0.3597733,-0.01251653,0.998765,0.6403648,0.3372206,2.965418,0.9505166,-0.2148513,0.1073307,2.221831
0.397,0.8838973,0.943638,0.9648121,0.8385832,0.5883939,0.6173492,0.3597289,-0.01258483,0.9987532,0.6388342,0.3373111,2.964622,0.9503017,-0.2150523,0.1055362,2.228802
0.398,0.8824918,0.9433353,0.9644808,0.8383759,0.5870867,0.6160505,0.3596844,-0.0126533,0.9987413,0.6373035,0.3373999,2.963842,0.9500865,-0.2152536,0.1036927,2.235803
0.399,0.8810795,0.9430317,0.9641482,0.8381684,0.5857819,0.6147529,0.3596399,-0.01272192,0.9987294,0.6357725,0.3374869,2.963078,0.9498712,-0.2154556,0.1017996,2.242834
0.4,0.8796609,0.9427272,0.9638143,0.8379606,0.5844794,0.6134564,0.3595953,-0.0127907,0.9987176,0.6342413,0.3375721,2.96233,0.9496556,-0.2156581,0.09986291,2.249896
0.401,0.8782363,0.9424218,0.963479,0.8377525,0.5831794,0.612161,0.3595507,-0.01285963,0.9987057,0.63271,0.3376555,2.961599,0.9494398,-0.2158611,0.09791302,2.256987
0.402,0.8768054,0.9421154,0.9631424,0.8375442,0.5818818,0.6108666,0.359506,-0.01292872,0.9986939,0.6311786,0.337737,2.960884,0.9492239,-0.2160648,0.09598073,2.264109
0.403,0.8753678,0.9418081,0.9628046,0.8373358,0.5805868,0.6095734,0.3594612,-0.01299796,0.998682,0.6296471,0.3378167,2.960185,0.9490077,-0.2162692,0.0940725,2.271262
0.404,0.8739232,0.9414999,0.9624655,0.8371273,0.5792943,0.6082813,0.3594165,-0.01306735,0.9986701,0.6281157,0.3378947,2.959502,0.9487913,-0.2164743,0.09218864,2.278446
0.405,0.8724711,0.9411908,0.9621252,0.8369191,0.5780044,0.6069904,0.3593718,-0.0131369,0.9986581,0.6265843,0.337971,2.958834,0.9485748,-0.2166802,0.09032949,2.285661
0.406,0.8710111,0.9408808,0.9617839,0.8367111,0.5767172,0.6057005,0.3593271,-0.01320659,0.9986459,0.6250531,0.3380455,2.958182,0.948358,-0.2168868,0.08849537,2.292907
0.407,0.8695428,0.9405698,0.9614415,0.8365034,0.5754328,0.6044119,0.3592825,-0.01327643,0.9986336,0.623522,0.3381183,2.957545,0.948141,-0.2170942,0.0866866,2.300186
0.408,0.8680657,0.9402579,0.9610981,0.8362964,0.5741511,0.6031243,0.3592381,-0.01334642,0.9986212,0.6219913,0.3381895,2.956922,0.9479238,-0.2173025,0.08490352,2.307496
0.409,0.8665796,0.9399451,0.9607537,0.83609,0.5728723,0.601838,0.3591937,-0.01341655,0.9986086,0.6204608,0.3382591,2.956314,0.9477064,-0.2175117,0.08314643,2.314839
0.41,0.8650839,0.9396313,0.9604085,0.8358843,0.5715965,0.6005528,0.3591496,-0.01348684,0.998596,0.6189307,0.338327,2.95572,0.9474888,-0.2177218,0.08140824,2.322214
0.411,0.8635785,0.9393166,0.9600624,0.8356796,0.5703236,0.5992689,0.3591056,-0.01355726,0.9985834,0.617401,0.3383934,2.95514,0.9472709,-0.2179328,0.07965199,2.329622
0.412,0.8620637,0.939001,0.9597154,0.8354756,0.5690537,0.5979861,0.3590617,-0.01362783,0.9985708,0.6158718,0.3384582,2.954575,0.9470529,-0.2181449,0.07784032,2.337063
0.413,0.8605403,0.9386845,0.9593676,0.8352722,0.5677868,0.5967045,0.359018,-0.01369854,0.9985582,0.6143431,0.3385213,2.954024,0.9468347,-0.218358,0.07596542,2.344536
0.414,0.8590088,0.9383671,0.9590188,0.8350692,0.5665229,0.5954241,0.3589744,-0.01376939,0.9985457,0.612815,0.3385827,2.953488,0.9466162,-0.218572,0.07402688,2.352043
0.415,0.85747,0.9380487,0.958669,0.8348666,0.565262,0.5941449,0.3589308,-0.01384038,0.9985331,0.6112874,0.3386424,2.952967,0.9463975,-0.2187872,0.07202432,2.359583
0.416,0.8559243,0.9377295,0.9583181,0.8346641,0.5640042,0.5928668,0.3588873,-0.01391151,0.9985205,0.6097604,0.3387003,2.952463,0.9461786,-0.2190034,0.06995734,2.367156
0.417,0.8543726,0.9374094,0.9579663,0.8344616,0.5627494,0.59159,0.3588438,-0.01398278,0.9985078,0.6082339,0.3387563,2.951974,0.9459595,-0.2192207,0.06782556,2.374763
0.418,0.8528153,0.9370884,0.9576133,0.834259,0.5614977,0.5903143,0.3588002,-0.01405418,0.998495,0.606708,0.3388105,2.951503,0.9457402,-0.2194393,0.06562858,2.382403
0.419,0.8512532,0.9367666,0.9572592,0.8340561,0.5602491,0.5890398,0.3587566,-0.01412572,0.998482,0.6051827,0.3388627,2.951048,0.9455206,-0.219659,0.06336602,2.390076
0.42,0.8496869,0.9364439,0.9569039,0.8338527,0.5590036,0.5877665,0.3587128,-0.01419739,0.9984689,0.603658,0.338913,2.95061,0.9453009,-0.2198798,0.06104232,2.397783
0.421,0.8481167,0.9361203,0.9565474,0.8336487,0.5577612,0.5864944,0.358669,-0.0142692,0.9984556,0.6021339,0.3389612,2.95019,0.9450809,-0.2201019,0.05868117,2.405524
