s,bet0_f,variable_eigen,m,n,gam,om_r
5.e6,0.0064,psi,2,1,0.00390338,0.0333251
5.e6,0.0064,phi,2,1,0.00418223,0.0266711
5.e6,0.0064,pr,2,1,0.00386992,0.0331929
5.e6,0.0064,nfast,2,1,0.00385523,0.0332919
5.e6,0.0064,vfast,2,1,0.0038343,0.0332943
5.e6,0.0064,vth,2,1,0.00410833,0.0133728
5.e6,0.0064,psi,3,1,0.0038394,0.0333236
5.e6,0.0064,phi,3,1,0.00419032,0.0277243
5.e6,0.0064,pr,3,1,0.00386968,0.0330572
5.e6,0.0064,nfast,3,1,0.00386125,0.0333482
5.e6,0.0064,vfast,3,1,0.00386636,0.0333548
5.e6,0.0064,vth,3,1,0.00472616,0.0174438
5.e6,0.0064,psi,4,1,0.00389857,0.0333345
5.e6,0.0064,phi,4,1,0.00419776,0.0247093
5.e6,0.0064,pr,4,1,0.00390488,0.0313194
5.e6,0.0064,nfast,4,1,0.00383911,0.0332928
5.e6,0.0064,vfast,4,1,0.0038607,0.0333163
5.e6,0.0064,vth,4,1,0.00445975,0.00977114
5.e6,0.006500000000000001,psi,1,1,0.00397552,0.0334243
5.e6,0.006500000000000001,phi,1,1,0.00418419,0.026392
5.e6,0.006500000000000001,pr,1,1,0.00392814,0.0333908
5.e6,0.006500000000000001,nfast,1,1,0.00393466,0.033384
5.e6,0.006500000000000001,vfast,1,1,0.00400622,0.0332181
5.e6,0.006500000000000001,vth,1,1,0.0027324,0.0279149
5.e6,0.006500000000000001,psi,2,1,0.00398421,0.0334317
5.e6,0.006500000000000001,phi,2,1,0.00418706,0.0261487
5.e6,0.006500000000000001,pr,2,1,0.00395056,0.0333422
5.e6,0.006500000000000001,nfast,2,1,0.00395069,0.0334059
5.e6,0.006500000000000001,vfast,2,1,0.0039353,0.0334078
5.e6,0.006500000000000001,vth,2,1,0.00409485,0.0158946
5.e6,0.006500000000000001,psi,3,1,0.00394471,0.0334225
5.e6,0.006500000000000001,phi,3,1,0.00418127,0.0288069
5.e6,0.006500000000000001,pr,3,1,0.00396227,0.0332631
5.e6,0.006500000000000001,nfast,3,1,0.00396249,0.0334512
5.e6,0.006500000000000001,vfast,3,1,0.0039666,0.0334573
5.e6,0.006500000000000001,vth,3,1,0.00443434,0.0129646
5.e6,0.006500000000000001,psi,4,1,0.00399307,0.0334437
5.e6,0.006500000000000001,phi,4,1,0.00422739,0.0205978
5.e6,0.006500000000000001,pr,4,1,0.00400525,0.0283738
5.e6,0.006500000000000001,nfast,4,1,0.00395827,0.0334069
5.e6,0.006500000000000001,vfast,4,1,0.00396024,0.033448
5.e6,0.006500000000000001,vth,4,1,0.00438684,0.0106164
5.e6,0.006600000000000001,psi,1,1,0.0043912,0.0332226
5.e6,0.006600000000000001,phi,1,1,0.00432496,0.0267482
5.e6,0.006600000000000001,pr,1,1,0.00443031,0.0331926
5.e6,0.006600000000000001,nfast,1,1,0.00422283,0.0331004
5.e6,0.006600000000000001,vfast,1,1,0.00422151,0.0330504
5.e6,0.006600000000000001,vth,1,1,0.00222069,0.031228
5.e6,0.006600000000000001,psi,2,1,0.00437174,0.0331816
5.e6,0.006600000000000001,phi,2,1,0.00431552,0.0265682
5.e6,0.006600000000000001,pr,2,1,0.00438259,0.0331096
5.e6,0.006600000000000001,nfast,2,1,0.00422647,0.033096
5.e6,0.006600000000000001,vfast,2,1,0.00418842,0.0330964
5.e6,0.006600000000000001,vth,2,1,0.00437541,0.0168969
5.e6,0.006600000000000001,psi,3,1,0.004289,0.0331993
5.e6,0.006600000000000001,phi,3,1,0.00439492,0.029212
5.e6,0.006600000000000001,pr,3,1,0.00428983,0.0330221
5.e6,0.006600000000000001,nfast,3,1,0.00423203,0.033225
5.e6,0.006600000000000001,vfast,3,1,0.00426984,0.0332247
5.e6,0.006600000000000001,vth,3,1,0.00374324,0.0129878
5.e6,0.006600000000000001,psi,4,1,0.00434065,0.0332359
5.e6,0.006600000000000001,phi,4,1,0.00436876,0.0208483
5.e6,0.006600000000000001,pr,4,1,0.00438947,0.0281273
5.e6,0.006600000000000001,nfast,4,1,0.00419423,0.0331293
5.e6,0.006600000000000001,vfast,4,1,0.00420338,0.0331314
5.e6,0.006600000000000001,vth,4,1,0.00394663,0.0110048
5.e6,0.0067,psi,1,1,0.00424073,0.0334604
5.e6,0.0067,phi,1,1,0.00434652,0.0255617
5.e6,0.0067,pr,1,1,0.00423033,0.0333861
5.e6,0.0067,nfast,1,1,0.00423184,0.0334032
5.e6,0.0067,vfast,1,1,0.00423894,0.0330614
5.e6,0.0067,vth,1,1,0.00537071,0.0294758
5.e6,0.0067,psi,2,1,0.00429736,0.0334527
5.e6,0.0067,phi,2,1,0.00434143,0.025345
5.e6,0.0067,pr,2,1,0.00430946,0.0334091
5.e6,0.0067,nfast,2,1,0.00424424,0.033429
5.e6,0.0067,vfast,2,1,0.00422148,0.0334292
5.e6,0.0067,vth,2,1,0.00450517,0.0215674
5.e6,0.0067,psi,3,1,0.00427679,0.0334895
5.e6,0.0067,phi,3,1,0.0043742,0.029792
5.e6,0.0067,pr,3,1,0.0042765,0.0333905
5.e6,0.0067,nfast,3,1,0.00425583,0.0335005
5.e6,0.0067,vfast,3,1,0.00426423,0.0335025
5.e6,0.0067,vth,3,1,0.00410019,0.0102141
5.e6,0.0067,psi,4,1,0.00429339,0.0334781
5.e6,0.0067,phi,4,1,0.00435052,0.0173058
5.e6,0.0067,pr,4,1,0.00409759,0.0256301
5.e6,0.0067,nfast,4,1,0.00419232,0.0334528
5.e6,0.0067,vfast,4,1,0.0041666,0.0334017
5.e6,0.0067,vth,4,1,0.004008,0.0124263
5.e6,0.0068000000000000005,psi,1,1,0.0042772,0.0336393
5.e6,0.0068000000000000005,phi,1,1,0.00438187,0.0226499
5.e6,0.0068000000000000005,pr,1,1,0.00427029,0.0335775
5.e6,0.0068000000000000005,nfast,1,1,0.00432861,0.0334817
5.e6,0.0068000000000000005,vfast,1,1,0.00432127,0.0327759
5.e6,0.0068000000000000005,vth,1,1,0.00526937,0.0292372
5.e6,0.0068000000000000005,psi,2,1,0.00437697,0.0335463
5.e6,0.0068000000000000005,phi,2,1,0.00437971,0.0223933
5.e6,0.0068000000000000005,pr,2,1,0.00439764,0.033512
5.e6,0.0068000000000000005,nfast,2,1,0.00434507,0.0335362
5.e6,0.0068000000000000005,vfast,2,1,0.00432525,0.0335296
5.e6,0.0068000000000000005,vth,2,1,0.00479889,0.024871
5.e6,0.0068000000000000005,psi,3,1,0.00438005,0.0335849
5.e6,0.0068000000000000005,phi,3,1,0.00441447,0.0290541
5.e6,0.0068000000000000005,pr,3,1,0.00437202,0.0335209
5.e6,0.0068000000000000005,nfast,3,1,0.00435761,0.0335971
5.e6,0.0068000000000000005,vfast,3,1,0.00436761,0.0336019
5.e6,0.0068000000000000005,vth,3,1,0.00406791,0.00765022
5.e6,0.0068000000000000005,psi,4,1,0.0043804,0.0335658
5.e6,0.0068000000000000005,phi,4,1,0.00436913,0.0133688
5.e6,0.0068000000000000005,pr,4,1,0.00410859,0.0220662
5.e6,0.0068000000000000005,nfast,4,1,0.00428838,0.0335486
5.e6,0.0068000000000000005,vfast,4,1,0.00425274,0.0334807
5.e6,0.0068000000000000005,vth,4,1,0.00387403,0.0116055
5.e6,0.006900000000000001,psi,1,1,0.00444426,0.0335871
5.e6,0.006900000000000001,phi,1,1,0.00444883,0.0327831
5.e6,0.006900000000000001,pr,1,1,0.00445215,0.033561
5.e6,0.006900000000000001,nfast,1,1,0.00439382,0.033601
5.e6,0.006900000000000001,vfast,1,1,0.0044711,0.0336557
5.e6,0.006900000000000001,vth,1,1,0.00431159,0.0329969
5.e6,0.006900000000000001,psi,2,1,0.00446627,0.0336026
5.e6,0.006900000000000001,phi,2,1,0.00444363,0.0327526
5.e6,0.006900000000000001,pr,2,1,0.00446752,0.033591
5.e6,0.006900000000000001,nfast,2,1,0.00440283,0.0336008
5.e6,0.006900000000000001,vfast,2,1,0.00438735,0.0336093
5.e6,0.006900000000000001,vth,2,1,0.00390654,0.0294365
5.e6,0.006900000000000001,psi,3,1,0.00444276,0.0336354
5.e6,0.006900000000000001,phi,3,1,0.00447071,0.0330408
5.e6,0.006900000000000001,pr,3,1,0.00443356,0.0335899
5.e6,0.006900000000000001,nfast,3,1,0.00443306,0.0336575
5.e6,0.006900000000000001,vfast,3,1,0.00443704,0.0336567
5.e6,0.006900000000000001,vth,3,1,0.00426608,0.0287505
5.e6,0.006900000000000001,psi,4,1,0.00447433,0.0336194
5.e6,0.006900000000000001,phi,4,1,0.00445056,0.0318791
5.e6,0.006900000000000001,pr,4,1,0.00445035,0.0331264
5.e6,0.006900000000000001,nfast,4,1,0.00438823,0.0336143
5.e6,0.006900000000000001,vfast,4,1,0.004398,0.0336164
5.e6,0.006900000000000001,vth,4,1,0.00411725,0.0242682
5.e6,0.007000000000000001,psi,1,1,0.00466831,0.0337736
5.e6,0.007000000000000001,phi,1,1,0.00465995,0.0329976
5.e6,0.007000000000000001,pr,1,1,0.00467354,0.0337632
5.e6,0.007000000000000001,nfast,1,1,0.00461288,0.033777
5.e6,0.007000000000000001,vfast,1,1,0.00463839,0.0338453
5.e6,0.007000000000000001,vth,1,1,0.00378795,0.0331071
5.e6,0.007000000000000001,psi,2,1,0.00465637,0.0337988
5.e6,0.007000000000000001,phi,2,1,0.00465431,0.0329709
5.e6,0.007000000000000001,pr,2,1,0.00465582,0.033789
5.e6,0.007000000000000001,nfast,2,1,0.00462253,0.0337747
5.e6,0.007000000000000001,vfast,2,1,0.00461131,0.0337761
5.e6,0.007000000000000001,vth,2,1,0.00431035,0.0288733
5.e6,0.007000000000000001,psi,3,1,0.00463388,0.0338075
5.e6,0.007000000000000001,phi,3,1,0.00468076,0.0331656
5.e6,0.007000000000000001,pr,3,1,0.00464078,0.0337683
5.e6,0.007000000000000001,nfast,3,1,0.0046267,0.0338163
5.e6,0.007000000000000001,vfast,3,1,0.00463192,0.0338181
5.e6,0.007000000000000001,vth,3,1,0.00453895,0.0294547
5.e6,0.007000000000000001,psi,4,1,0.00465711,0.0338083
5.e6,0.007000000000000001,phi,4,1,0.00465443,0.0323307
5.e6,0.007000000000000001,pr,4,1,0.00466815,0.0334638
5.e6,0.007000000000000001,nfast,4,1,0.00461011,0.0337789
5.e6,0.007000000000000001,vfast,4,1,0.00462108,0.0337888
5.e6,0.007000000000000001,vth,4,1,0.00428994,0.02327
5.e6,0.0071,psi,1,1,0.00473362,0.0338576
5.e6,0.0071,phi,1,1,0.00472876,0.0336695
5.e6,0.0071,pr,1,1,0.00473758,0.0338479
5.e6,0.0071,nfast,1,1,0.00469787,0.0338596
5.e6,0.0071,vfast,1,1,0.00473362,0.0339237
5.e6,0.0071,vth,1,1,0.00406675,0.0334734
5.e6,0.0071,psi,2,1,0.00473639,0.0338679
5.e6,0.0071,phi,2,1,0.00472459,0.0336656
5.e6,0.0071,pr,2,1,0.00473829,0.0338603
5.e6,0.0071,nfast,2,1,0.00470663,0.0338566
5.e6,0.0071,vfast,2,1,0.00469747,0.0338595
5.e6,0.0071,vth,2,1,0.00451471,0.0323716
5.e6,0.0071,psi,3,1,0.00472607,0.0338794
5.e6,0.0071,phi,3,1,0.00474372,0.0336762
5.e6,0.0071,pr,3,1,0.00472353,0.0338547
5.e6,0.0071,nfast,3,1,0.00471914,0.0338916
5.e6,0.0071,vfast,3,1,0.00472343,0.0338927
5.e6,0.0071,vth,3,1,0.00459929,0.0327114
5.e6,0.0071,psi,4,1,0.00474131,0.0338756
5.e6,0.0071,phi,4,1,0.00472417,0.0335951
5.e6,0.0071,pr,4,1,0.00474068,0.0338201
5.e6,0.0071,nfast,4,1,0.0046967,0.0338647
5.e6,0.0071,vfast,4,1,0.0047029,0.0338721
5.e6,0.0071,vth,4,1,0.00437216,0.029806
5.e6,0.007200000000000001,psi,1,1,0.00461433,0.0340314
5.e6,0.007200000000000001,phi,1,1,0.0044845,0.0221416
5.e6,0.007200000000000001,pr,1,1,0.00454164,0.0339798
5.e6,0.007200000000000001,nfast,1,1,0.00455263,0.0339191
5.e6,0.007200000000000001,vfast,1,1,0.00463506,0.033023
5.e6,0.007200000000000001,vth,1,1,0.00455851,0.0289435
5.e6,0.007200000000000001,psi,2,1,0.00457885,0.0339456
5.e6,0.007200000000000001,phi,2,1,0.00448325,0.0218432
5.e6,0.007200000000000001,pr,2,1,0.00457071,0.0339055
5.e6,0.007200000000000001,nfast,2,1,0.00456625,0.0339729
5.e6,0.007200000000000001,vfast,2,1,0.00455829,0.0339795
5.e6,0.007200000000000001,vth,2,1,0.00536866,0.0288047
5.e6,0.007200000000000001,psi,3,1,0.00462295,0.0339559
5.e6,0.007200000000000001,phi,3,1,0.00452906,0.029346
5.e6,0.007200000000000001,pr,3,1,0.00458263,0.0339486
5.e6,0.007200000000000001,nfast,3,1,0.00462838,0.0339902
5.e6,0.007200000000000001,vfast,3,1,0.00463412,0.0339909
5.e6,0.007200000000000001,vth,3,1,0.00410721,0.00718155
5.e6,0.007200000000000001,psi,4,1,0.0045959,0.0339505
5.e6,0.007200000000000001,phi,4,1,0.00441663,0.0125743
5.e6,0.007200000000000001,pr,4,1,0.00428719,0.0216546
5.e6,0.007200000000000001,nfast,4,1,0.00457813,0.0340002
5.e6,0.007200000000000001,vfast,4,1,0.00452415,0.033987
5.e6,0.007200000000000001,vth,4,1,0.00406014,0.0117619
5.e6,0.007300000000000001,psi,1,1,0.00501636,0.033922
5.e6,0.007300000000000001,phi,1,1,0.00498809,0.0332382
5.e6,0.007300000000000001,pr,1,1,0.00503455,0.0339095
5.e6,0.007300000000000001,nfast,1,1,0.00496103,0.0339262
5.e6,0.007300000000000001,vfast,1,1,0.00499095,0.0340066
5.e6,0.007300000000000001,vth,1,1,0.00460948,0.0338243
5.e6,0.007300000000000001,psi,2,1,0.00501309,0.0339347
5.e6,0.007300000000000001,phi,2,1,0.00498194,0.0332182
5.e6,0.007300000000000001,pr,2,1,0.00502728,0.0339139
5.e6,0.007300000000000001,nfast,2,1,0.00496814,0.0339235
5.e6,0.007300000000000001,vfast,2,1,0.00495683,0.0339267
5.e6,0.007300000000000001,vth,2,1,0.00491305,0.0284033
5.e6,0.007300000000000001,psi,3,1,0.00500558,0.0339559
5.e6,0.007300000000000001,phi,3,1,0.00501029,0.0332055
5.e6,0.007300000000000001,pr,3,1,0.00499459,0.0339051
5.e6,0.007300000000000001,nfast,3,1,0.00498267,0.0339726
5.e6,0.007300000000000001,vfast,3,1,0.00498825,0.0339714
5.e6,0.007300000000000001,vth,3,1,0.0044805,0.03235
5.e6,0.007300000000000001,psi,4,1,0.00501859,0.0339487
5.e6,0.007300000000000001,phi,4,1,0.00498684,0.0332304
5.e6,0.007300000000000001,pr,4,1,0.00503643,0.0338939
5.e6,0.007300000000000001,nfast,4,1,0.00495706,0.0339355
5.e6,0.007300000000000001,vfast,4,1,0.00495862,0.0339422
5.e6,0.007300000000000001,vth,4,1,0.00466104,0.0226874
5.e6,0.0074,psi,1,1,0.0051103,0.0339525
5.e6,0.0074,phi,1,1,0.00507479,0.0332052
5.e6,0.0074,pr,1,1,0.00512531,0.0339353
5.e6,0.0074,nfast,1,1,0.00505124,0.0339607
5.e6,0.0074,vfast,1,1,0.0050962,0.0340411
5.e6,0.0074,vth,1,1,0.00474274,0.0337223
5.e6,0.0074,psi,2,1,0.00511454,0.0339631
5.e6,0.0074,phi,2,1,0.00506831,0.0331842
5.e6,0.0074,pr,2,1,0.00512775,0.0339443
5.e6,0.0074,nfast,2,1,0.00506026,0.0339572
5.e6,0.0074,vfast,2,1,0.00504734,0.0339625
5.e6,0.0074,vth,2,1,0.00485231,0.0281128
5.e6,0.0074,psi,3,1,0.00510269,0.0339946
5.e6,0.0074,phi,3,1,0.00509704,0.0331781
5.e6,0.0074,pr,3,1,0.00509189,0.0339371
5.e6,0.0074,nfast,3,1,0.00508211,0.0340104
5.e6,0.0074,vfast,3,1,0.00508798,0.0340098
5.e6,0.0074,vth,3,1,0.00452227,0.0319503
5.e6,0.0074,psi,4,1,0.0051231,0.033979
5.e6,0.0074,phi,4,1,0.00507088,0.0331506
5.e6,0.0074,pr,4,1,0.00512255,0.0338973
5.e6,0.0074,nfast,4,1,0.00504627,0.0339722
5.e6,0.0074,vfast,4,1,0.00504971,0.0339755
5.e6,0.0074,vth,4,1,0.00458466,0.0221697
5.e6,0.007500000000000001,psi,1,1,0.00529666,0.0341168
5.e6,0.007500000000000001,phi,1,1,0.0052673,0.0330692
5.e6,0.007500000000000001,pr,1,1,0.00531678,0.0341097
5.e6,0.007500000000000001,nfast,1,1,0.0052565,0.0341118
5.e6,0.007500000000000001,vfast,1,1,0.00525703,0.0341693
5.e6,0.007500000000000001,vth,1,1,0.00498211,0.0340647
5.e6,0.007500000000000001,psi,2,1,0.00529908,0.0341293
5.e6,0.007500000000000001,phi,2,1,0.00526126,0.0330401
5.e6,0.007500000000000001,pr,2,1,0.00531428,0.0341183
5.e6,0.007500000000000001,nfast,2,1,0.00526314,0.0341107
5.e6,0.007500000000000001,vfast,2,1,0.00525338,0.0341106
5.e6,0.007500000000000001,vth,2,1,0.00497516,0.027549
5.e6,0.007500000000000001,psi,3,1,0.00528178,0.0341504
5.e6,0.007500000000000001,phi,3,1,0.00529195,0.0331845
5.e6,0.007500000000000001,pr,3,1,0.00528531,0.0340973
5.e6,0.007500000000000001,nfast,3,1,0.00526228,0.034152
5.e6,0.007500000000000001,vfast,3,1,0.00526698,0.0341523
5.e6,0.007500000000000001,vth,3,1,0.00466015,0.029929
5.e6,0.007500000000000001,psi,4,1,0.00529763,0.0341393
5.e6,0.007500000000000001,phi,4,1,0.00525144,0.0324822
5.e6,0.007500000000000001,pr,4,1,0.00529613,0.0338195
5.e6,0.007500000000000001,nfast,4,1,0.00524584,0.0341152
5.e6,0.007500000000000001,vfast,4,1,0.00525119,0.0341128
5.e6,0.007500000000000001,vth,4,1,0.00463893,0.0209045
5.e6,0.007600000000000001,psi,1,1,0.00533988,0.0341292
5.e6,0.007600000000000001,phi,1,1,0.00531704,0.0340754
5.e6,0.007600000000000001,pr,1,1,0.00535508,0.0341121
5.e6,0.007600000000000001,nfast,1,1,0.00529433,0.0341372
5.e6,0.007600000000000001,vfast,1,1,0.00533138,0.0342111
5.e6,0.007600000000000001,vth,1,1,0.00523232,0.0342155
5.e6,0.007600000000000001,psi,2,1,0.00534407,0.0341406
5.e6,0.007600000000000001,phi,2,1,0.00531214,0.0340777
5.e6,0.007600000000000001,pr,2,1,0.00535112,0.0341289
5.e6,0.007600000000000001,nfast,2,1,0.00530241,0.0341347
5.e6,0.007600000000000001,vfast,2,1,0.00529162,0.034138
5.e6,0.007600000000000001,vth,2,1,0.00529041,0.0339389
5.e6,0.007600000000000001,psi,3,1,0.00533402,0.0341587
5.e6,0.007600000000000001,phi,3,1,0.00533628,0.0340616
5.e6,0.007600000000000001,pr,3,1,0.00532467,0.0341333
5.e6,0.007600000000000001,nfast,3,1,0.00532146,0.0341766
5.e6,0.007600000000000001,vfast,3,1,0.00532505,0.0341757
5.e6,0.007600000000000001,vth,3,1,0.00521654,0.0339767
5.e6,0.007600000000000001,psi,4,1,0.00534978,0.0341522
5.e6,0.007600000000000001,phi,4,1,0.00531471,0.0340531
5.e6,0.007600000000000001,pr,4,1,0.00535265,0.0341058
5.e6,0.007600000000000001,nfast,4,1,0.00529085,0.0341453
5.e6,0.007600000000000001,vfast,4,1,0.00529551,0.0341498
5.e6,0.007600000000000001,vth,4,1,0.00525549,0.0334895
5.e6,0.0077,psi,1,1,0.00549037,0.034264
5.e6,0.0077,phi,1,1,0.00543966,0.0334211
5.e6,0.0077,pr,1,1,0.00550608,0.034265
5.e6,0.0077,nfast,1,1,0.00544882,0.0342699
5.e6,0.0077,vfast,1,1,0.00547501,0.0342893
5.e6,0.0077,vth,1,1,0.00486514,0.0344943
5.e6,0.0077,psi,2,1,0.00548416,0.0342819
5.e6,0.0077,phi,2,1,0.00543562,0.0334027
5.e6,0.0077,pr,2,1,0.00548632,0.0342765
5.e6,0.0077,nfast,2,1,0.00545352,0.0342707
5.e6,0.0077,vfast,2,1,0.00544691,0.0342714
5.e6,0.0077,vth,2,1,0.00523594,0.0336345
5.e6,0.0077,psi,3,1,0.00547047,0.0342885
5.e6,0.0077,phi,3,1,0.00547139,0.0339692
5.e6,0.0077,pr,3,1,0.00546823,0.0342715
5.e6,0.0077,nfast,3,1,0.00546237,0.0342998
5.e6,0.0077,vfast,3,1,0.00546456,0.0342982
5.e6,0.0077,vth,3,1,0.00506971,0.0272955
5.e6,0.0077,psi,4,1,0.00549203,0.0342886
5.e6,0.0077,phi,4,1,0.00538041,0.0314955
5.e6,0.0077,pr,4,1,0.00549945,0.0334155
5.e6,0.0077,nfast,4,1,0.00545104,0.0342687
5.e6,0.0077,vfast,4,1,0.00546254,0.0342793
5.e6,0.0077,vth,4,1,0.00525516,0.03034
5.e6,0.0078000000000000005,psi,1,1,0.00558823,0.0343019
5.e6,0.0078000000000000005,phi,1,1,0.00556875,0.0342742
5.e6,0.0078000000000000005,pr,1,1,0.00559926,0.0342875
5.e6,0.0078000000000000005,nfast,1,1,0.00555168,0.0343079
5.e6,0.0078000000000000005,vfast,1,1,0.00557803,0.034372
5.e6,0.0078000000000000005,vth,1,1,0.00554494,0.0343024
5.e6,0.0078000000000000005,psi,2,1,0.00559065,0.0343121
5.e6,0.0078000000000000005,phi,2,1,0.00556453,0.0342765
5.e6,0.0078000000000000005,pr,2,1,0.00559655,0.0343022
5.e6,0.0078000000000000005,nfast,2,1,0.00555803,0.0343058
5.e6,0.0078000000000000005,vfast,2,1,0.00554949,0.0343081
5.e6,0.0078000000000000005,vth,2,1,0.0056044,0.0342102
5.e6,0.0078000000000000005,psi,3,1,0.00558208,0.0343258
5.e6,0.0078000000000000005,phi,3,1,0.00558477,0.0342598
5.e6,0.0078000000000000005,pr,3,1,0.0055757,0.034306
5.e6,0.0078000000000000005,nfast,3,1,0.00557186,0.0343392
5.e6,0.0078000000000000005,vfast,3,1,0.00557431,0.0343384
5.e6,0.0078000000000000005,vth,3,1,0.00551404,0.0342761
5.e6,0.0078000000000000005,psi,4,1,0.0055942,0.0343226
5.e6,0.0078000000000000005,phi,4,1,0.0055662,0.0342729
5.e6,0.0078000000000000005,pr,4,1,0.00559574,0.0342962
5.e6,0.0078000000000000005,nfast,4,1,0.00554881,0.034315
5.e6,0.0078000000000000005,vfast,4,1,0.00555094,0.0343186
5.e6,0.0078000000000000005,vth,4,1,0.00553596,0.0340288
5.e6,0.0079,psi,1,1,0.00570623,0.034377
5.e6,0.0079,phi,1,1,0.00568166,0.0342824
5.e6,0.0079,pr,1,1,0.0057161,0.0343662
5.e6,0.0079,nfast,1,1,0.00567048,0.0343816
5.e6,0.0079,vfast,1,1,0.00569877,0.0344404
5.e6,0.0079,vth,1,1,0.00554074,0.0343871
5.e6,0.0079,psi,2,1,0.00570869,0.0343838
5.e6,0.0079,phi,2,1,0.00567782,0.0342825
5.e6,0.0079,pr,2,1,0.00571491,0.0343751
5.e6,0.0079,nfast,2,1,0.00567619,0.0343791
5.e6,0.0079,vfast,2,1,0.00566842,0.0343816
5.e6,0.0079,vth,2,1,0.00564849,0.0336116
5.e6,0.0079,psi,3,1,0.00570027,0.0343993
5.e6,0.0079,phi,3,1,0.00569578,0.0342644
5.e6,0.0079,pr,3,1,0.00569411,0.0343772
5.e6,0.0079,nfast,3,1,0.00569017,0.0344104
5.e6,0.0079,vfast,3,1,0.00569259,0.0344094
5.e6,0.0079,vth,3,1,0.00550354,0.0341543
5.e6,0.0079,psi,4,1,0.00571321,0.034394
5.e6,0.0079,phi,4,1,0.00568003,0.0342809
5.e6,0.0079,pr,4,1,0.00571824,0.03437
5.e6,0.0079,nfast,4,1,0.00566861,0.0343881
5.e6,0.0079,vfast,4,1,0.00567098,0.0343918
5.e6,0.0079,vth,4,1,0.00547461,0.0322989
5.e6,0.008,psi,1,1,0.00586924,0.03439
5.e6,0.008,phi,1,1,0.00584302,0.0343578
5.e6,0.008,pr,1,1,0.00588709,0.0343744
5.e6,0.008,nfast,1,1,0.00582234,0.0343893
5.e6,0.008,vfast,1,1,0.00583452,0.0344749
5.e6,0.008,vth,1,1,0.00585887,0.0343871
5.e6,0.008,psi,2,1,0.00587286,0.0344026
5.e6,0.008,phi,2,1,0.00583722,0.0343599
5.e6,0.008,pr,2,1,0.00588238,0.0343922
5.e6,0.008,nfast,2,1,0.00583115,0.0343885
5.e6,0.008,vfast,2,1,0.00581973,0.0343893
5.e6,0.008,vth,2,1,0.0058547,0.0343211
5.e6,0.008,psi,3,1,0.00585628,0.0344198
5.e6,0.008,phi,3,1,0.00586745,0.0343429
5.e6,0.008,pr,3,1,0.00585386,0.0343934
5.e6,0.008,nfast,3,1,0.00584095,0.0344334
5.e6,0.008,vfast,3,1,0.00584425,0.0344328
5.e6,0.008,vth,3,1,0.00580004,0.0343487
5.e6,0.008,psi,4,1,0.00587533,0.0344178
5.e6,0.008,phi,4,1,0.00584004,0.0343561
5.e6,0.008,pr,4,1,0.00588429,0.0343828
5.e6,0.008,nfast,4,1,0.00581747,0.0343974
5.e6,0.008,vfast,4,1,0.00581957,0.0344022
5.e6,0.008,vth,4,1,0.0058101,0.0342237
5.e6,0.0081,psi,1,1,0.00597769,0.0344652
5.e6,0.0081,phi,1,1,0.00595051,0.0344092
5.e6,0.0081,pr,1,1,0.0059947,0.0344499
5.e6,0.0081,nfast,1,1,0.0059346,0.0344666
5.e6,0.0081,vfast,1,1,0.0059487,0.0345453
5.e6,0.0081,vth,1,1,0.00600496,0.0344852
5.e6,0.0081,psi,2,1,0.00598109,0.0344764
5.e6,0.0081,phi,2,1,0.00594525,0.0344106
5.e6,0.0081,pr,2,1,0.00599028,0.0344645
5.e6,0.0081,nfast,2,1,0.00594256,0.0344657
5.e6,0.0081,vfast,2,1,0.00593223,0.0344666
5.e6,0.0081,vth,2,1,0.0060068,0.0340938
5.e6,0.0081,psi,3,1,0.00596785,0.0344925
5.e6,0.0081,phi,3,1,0.00597248,0.0343922
5.e6,0.0081,pr,3,1,0.00596327,0.0344682
5.e6,0.0081,nfast,3,1,0.00595361,0.0345066
5.e6,0.0081,vfast,3,1,0.00595635,0.0345056
5.e6,0.0081,vth,3,1,0.00592347,0.0344635
5.e6,0.0081,psi,4,1,0.00598391,0.0344903
5.e6,0.0081,phi,4,1,0.00594773,0.0344095
5.e6,0.0081,pr,4,1,0.00599268,0.0344577
5.e6,0.0081,nfast,4,1,0.00593071,0.0344744
5.e6,0.0081,vfast,4,1,0.00593223,0.034479
5.e6,0.0081,vth,4,1,0.00596764,0.0334957
5.e6,0.008199999999999999,psi,1,1,0.00606232,0.0345478
5.e6,0.008199999999999999,phi,1,1,0.00603505,0.0345185
5.e6,0.008199999999999999,pr,1,1,0.00607335,0.0345335
5.e6,0.008199999999999999,nfast,1,1,0.00602486,0.0345549
5.e6,0.008199999999999999,vfast,1,1,0.00605361,0.0346193
5.e6,0.008199999999999999,vth,1,1,0.00601465,0.0345513
5.e6,0.008199999999999999,psi,2,1,0.00606724,0.0345558
5.e6,0.008199999999999999,phi,2,1,0.00603095,0.0345208
5.e6,0.008199999999999999,pr,2,1,0.00607292,0.0345459
5.e6,0.008199999999999999,nfast,2,1,0.00603154,0.0345526
5.e6,0.008199999999999999,vfast,2,1,0.00602288,0.0345552
5.e6,0.008199999999999999,vth,2,1,0.00604947,0.0344109
5.e6,0.008199999999999999,psi,3,1,0.00605713,0.034573
5.e6,0.008199999999999999,phi,3,1,0.00605078,0.034502
5.e6,0.008199999999999999,pr,3,1,0.00605055,0.0345525
5.e6,0.008199999999999999,nfast,3,1,0.0060478,0.034586
