        r	      denseq	       teeq	       nfeq	     dnfeqdr	      vfova	      cureq	       feq	    pressure	       iota	        1/D	    curvature	      shear	     eta
  0.8430000E+00	  0.4768959E+00	  0.4940332E+00	  0.2039263E-01	 -0.6949253E-02	  0.6800000E+00	  0.4003867E-03	  0.1011563E+01	  0.5084554E+00	 -0.8031170E+00	  0.1001677E+01	  0.2788125E+00	  0.1473671E+01	  0.2879823E+01
  0.8440000E+00	  0.4755239E+00	  0.4925314E+00	  0.2038573E-01	 -0.6852737E-02	  0.6800000E+00	  0.4008121E-03	  0.1011618E+01	  0.5060309E+00	 -0.8045246E+00	  0.1001957E+01	  0.2818068E+00	  0.1480447E+01	  0.2893005E+01
  0.8450000E+00	  0.4741527E+00	  0.4910223E+00	  0.2037893E-01	 -0.6757559E-02	  0.6800000E+00	  0.4012355E-03	  0.1011673E+01	  0.5036005E+00	 -0.8059394E+00	  0.1002241E+01	  0.2848227E+00	  0.1487248E+01	  0.2906352E+01
  0.8460000E+00	  0.4727824E+00	  0.4895060E+00	  0.2037221E-01	 -0.6663702E-02	  0.6800000E+00	  0.4016568E-03	  0.1011728E+01	  0.5011642E+00	 -0.8073616E+00	  0.1002527E+01	  0.2878601E+00	  0.1494074E+01	  0.2919866E+01
  0.8470000E+00	  0.4714131E+00	  0.4879826E+00	  0.2036560E-01	 -0.6571148E-02	  0.6800000E+00	  0.4020762E-03	  0.1011784E+01	  0.4987220E+00	 -0.8087911E+00	  0.1002816E+01	  0.2909193E+00	  0.1500925E+01	  0.2933550E+01
  0.8480000E+00	  0.4700449E+00	  0.4864518E+00	  0.2035907E-01	 -0.6479878E-02	  0.6800000E+00	  0.4024936E-03	  0.1011839E+01	  0.4962740E+00	 -0.8102280E+00	  0.1003109E+01	  0.2940002E+00	  0.1507800E+01	  0.2947408E+01
  0.8490000E+00	  0.4686778E+00	  0.4849138E+00	  0.2035264E-01	 -0.6389875E-02	  0.6800000E+00	  0.4029089E-03	  0.1011895E+01	  0.4938203E+00	 -0.8116724E+00	  0.1003404E+01	  0.2971032E+00	  0.1514700E+01	  0.2961441E+01
  0.8500000E+00	  0.4673119E+00	  0.4833685E+00	  0.2034629E-01	 -0.6301120E-02	  0.6800000E+00	  0.4033222E-03	  0.1011951E+01	  0.4913608E+00	 -0.8131242E+00	  0.1003703E+01	  0.3002282E+00	  0.1521624E+01	  0.2975654E+01
  0.8510000E+00	  0.4659473E+00	  0.4818160E+00	  0.2034004E-01	 -0.6213597E-02	  0.6800000E+00	  0.4037335E-03	  0.1012007E+01	  0.4888956E+00	 -0.8145836E+00	  0.1004005E+01	  0.3033754E+00	  0.1528573E+01	  0.2990048E+01
  0.8520000E+00	  0.4645841E+00	  0.4802561E+00	  0.2033387E-01	 -0.6127289E-02	  0.6800000E+00	  0.4041427E-03	  0.1012063E+01	  0.4864247E+00	 -0.8160505E+00	  0.1004310E+01	  0.3065449E+00	  0.1535546E+01	  0.3004628E+01
  0.8530000E+00	  0.4632224E+00	  0.4786888E+00	  0.2032778E-01	 -0.6042179E-02	  0.6800000E+00	  0.4045498E-03	  0.1012120E+01	  0.4839483E+00	 -0.8175251E+00	  0.1004618E+01	  0.3097367E+00	  0.1542544E+01	  0.3019396E+01
  0.8540000E+00	  0.4618621E+00	  0.4771142E+00	  0.2032178E-01	 -0.5958249E-02	  0.6800000E+00	  0.4049549E-03	  0.1012176E+01	  0.4814663E+00	 -0.8190073E+00	  0.1004929E+01	  0.3129510E+00	  0.1549565E+01	  0.3034356E+01
  0.8550000E+00	  0.4605035E+00	  0.4755322E+00	  0.2031586E-01	 -0.5875485E-02	  0.6800000E+00	  0.4053579E-03	  0.1012233E+01	  0.4789789E+00	 -0.8204972E+00	  0.1005244E+01	  0.3161879E+00	  0.1556611E+01	  0.3049510E+01
  0.8560000E+00	  0.4591466E+00	  0.4739429E+00	  0.2031003E-01	 -0.5793869E-02	  0.6800000E+00	  0.4057588E-03	  0.1012289E+01	  0.4764860E+00	 -0.8219949E+00	  0.1005562E+01	  0.3194475E+00	  0.1563681E+01	  0.3064862E+01
  0.8570000E+00	  0.4577915E+00	  0.4723461E+00	  0.2030428E-01	 -0.5713386E-02	  0.6800000E+00	  0.4061577E-03	  0.1012346E+01	  0.4739877E+00	 -0.8235004E+00	  0.1005883E+01	  0.3227299E+00	  0.1570774E+01	  0.3080417E+01
  0.8580000E+00	  0.4564382E+00	  0.4707420E+00	  0.2029860E-01	 -0.5634021E-02	  0.6800000E+00	  0.4065544E-03	  0.1012403E+01	  0.4714840E+00	 -0.8250136E+00	  0.1006207E+01	  0.3260353E+00	  0.1577892E+01	  0.3096176E+01
  0.8590000E+00	  0.4550868E+00	  0.4691304E+00	  0.2029301E-01	 -0.5555756E-02	  0.6800000E+00	  0.4069490E-03	  0.1012461E+01	  0.4689751E+00	 -0.8265348E+00	  0.1006535E+01	  0.3293640E+00	  0.1585033E+01	  0.3112144E+01
  0.8600000E+00	  0.4537374E+00	  0.4675113E+00	  0.2028749E-01	 -0.5478579E-02	  0.6800000E+00	  0.4073415E-03	  0.1012518E+01	  0.4664609E+00	 -0.8280639E+00	  0.1006866E+01	  0.3327158E+00	  0.1592198E+01	  0.3128325E+01
  0.8610000E+00	  0.4523900E+00	  0.4658848E+00	  0.2028205E-01	 -0.5402472E-02	  0.6800000E+00	  0.4077319E-03	  0.1012575E+01	  0.4639415E+00	 -0.8296010E+00	  0.1007200E+01	  0.3360911E+00	  0.1599386E+01	  0.3144721E+01
  0.8620000E+00	  0.4510448E+00	  0.4642508E+00	  0.2027669E-01	 -0.5327422E-02	  0.6800000E+00	  0.4081201E-03	  0.1012633E+01	  0.4614170E+00	 -0.8311460E+00	  0.1007538E+01	  0.3394898E+00	  0.1606598E+01	  0.3161338E+01
  0.8630000E+00	  0.4497018E+00	  0.4626094E+00	  0.2027140E-01	 -0.5253413E-02	  0.6800000E+00	  0.4085062E-03	  0.1012691E+01	  0.4588875E+00	 -0.8326991E+00	  0.1007879E+01	  0.3429122E+00	  0.1613833E+01	  0.3178179E+01
  0.8640000E+00	  0.4483611E+00	  0.4609604E+00	  0.2026618E-01	 -0.5180432E-02	  0.6800000E+00	  0.4088901E-03	  0.1012749E+01	  0.4563529E+00	 -0.8342604E+00	  0.1008224E+01	  0.3463582E+00	  0.1621092E+01	  0.3195248E+01
  0.8650000E+00	  0.4470227E+00	  0.4593039E+00	  0.2026104E-01	 -0.5108465E-02	  0.6800000E+00	  0.4092718E-03	  0.1012807E+01	  0.4538133E+00	 -0.8358297E+00	  0.1008572E+01	  0.3498280E+00	  0.1628374E+01	  0.3212549E+01
  0.8660000E+00	  0.4456867E+00	  0.4576400E+00	  0.2025596E-01	 -0.5037496E-02	  0.6800000E+00	  0.4096514E-03	  0.1012865E+01	  0.4512689E+00	 -0.8374073E+00	  0.1008923E+01	  0.3533217E+00	  0.1635679E+01	  0.3230086E+01
  0.8670000E+00	  0.4443532E+00	  0.4559684E+00	  0.2025096E-01	 -0.4967512E-02	  0.6800000E+00	  0.4100288E-03	  0.1012923E+01	  0.4487195E+00	 -0.8389931E+00	  0.1009278E+01	  0.3568396E+00	  0.1643007E+01	  0.3247864E+01
  0.8680000E+00	  0.4430223E+00	  0.4542894E+00	  0.2024603E-01	 -0.4898500E-02	  0.6800000E+00	  0.4104040E-03	  0.1012981E+01	  0.4461654E+00	 -0.8405871E+00	  0.1009637E+01	  0.3603818E+00	  0.1650359E+01	  0.3265887E+01
  0.8690000E+00	  0.4416939E+00	  0.4526028E+00	  0.2024116E-01	 -0.4830446E-02	  0.6800000E+00	  0.4107770E-03	  0.1013040E+01	  0.4436066E+00	 -0.8421895E+00	  0.1009999E+01	  0.3639486E+00	  0.1657733E+01	  0.3284159E+01
  0.8700000E+00	  0.4403682E+00	  0.4509086E+00	  0.2023637E-01	 -0.4763337E-02	  0.6800000E+00	  0.4111478E-03	  0.1013099E+01	  0.4410431E+00	 -0.8438003E+00	  0.1010365E+01	  0.3675399E+00	  0.1665130E+01	  0.3302686E+01
  0.8710000E+00	  0.4390453E+00	  0.4492068E+00	  0.2023164E-01	 -0.4697160E-02	  0.6800000E+00	  0.4115163E-03	  0.1013157E+01	  0.4384749E+00	 -0.8454195E+00	  0.1010734E+01	  0.3711560E+00	  0.1672550E+01	  0.3321471E+01
  0.8720000E+00	  0.4377251E+00	  0.4474975E+00	  0.2022697E-01	 -0.4631901E-02	  0.6800000E+00	  0.4118827E-03	  0.1013216E+01	  0.4359023E+00	 -0.8470472E+00	  0.1011107E+01	  0.3747968E+00	  0.1679993E+01	  0.3340520E+01
  0.8730000E+00	  0.4364078E+00	  0.4457806E+00	  0.2022237E-01	 -0.4567549E-02	  0.6800000E+00	  0.4122467E-03	  0.1013275E+01	  0.4333251E+00	 -0.8486834E+00	  0.1011484E+01	  0.3784627E+00	  0.1687458E+01	  0.3359838E+01
  0.8740000E+00	  0.4350934E+00	  0.4440560E+00	  0.2021784E-01	 -0.4504090E-02	  0.6800000E+00	  0.4126086E-03	  0.1013335E+01	  0.4307435E+00	 -0.8503281E+00	  0.1011864E+01	  0.3821535E+00	  0.1694946E+01	  0.3379429E+01
  0.8750000E+00	  0.4337819E+00	  0.4423239E+00	  0.2021337E-01	 -0.4441512E-02	  0.6800000E+00	  0.4129682E-03	  0.1013394E+01	  0.4281576E+00	 -0.8519814E+00	  0.1012248E+01	  0.3858695E+00	  0.1702456E+01	  0.3399300E+01
  0.8760000E+00	  0.4324735E+00	  0.4405841E+00	  0.2020895E-01	 -0.4379803E-02	  0.6800000E+00	  0.4133255E-03	  0.1013453E+01	  0.4255674E+00	 -0.8536434E+00	  0.1012636E+01	  0.3896109E+00	  0.1709989E+01	  0.3419454E+01
  0.8770000E+00	  0.4311681E+00	  0.4388367E+00	  0.2020461E-01	 -0.4318950E-02	  0.6800000E+00	  0.4136805E-03	  0.1013513E+01	  0.4229729E+00	 -0.8553141E+00	  0.1013027E+01	  0.3933779E+00	  0.1717544E+01	  0.3439899E+01
  0.8780000E+00	  0.4298659E+00	  0.4370816E+00	  0.2020032E-01	 -0.4258943E-02	  0.6800000E+00	  0.4140333E-03	  0.1013573E+01	  0.4203743E+00	 -0.8569936E+00	  0.1013423E+01	  0.3971707E+00	  0.1725122E+01	  0.3460638E+01
  0.8790000E+00	  0.4285667E+00	  0.4353189E+00	  0.2019609E-01	 -0.4199769E-02	  0.6800000E+00	  0.4143838E-03	  0.1013632E+01	  0.4177716E+00	 -0.8586818E+00	  0.1013822E+01	  0.4009895E+00	  0.1732722E+01	  0.3481679E+01
  0.8800000E+00	  0.4272708E+00	  0.4335485E+00	  0.2019192E-01	 -0.4141417E-02	  0.6800000E+00	  0.4147319E-03	  0.1013692E+01	  0.4151648E+00	 -0.8603789E+00	  0.1014225E+01	  0.4048345E+00	  0.1740344E+01	  0.3503027E+01
  0.8810000E+00	  0.4259782E+00	  0.4317704E+00	  0.2018780E-01	 -0.4083875E-02	  0.6800000E+00	  0.4150778E-03	  0.1013752E+01	  0.4125541E+00	 -0.8620849E+00	  0.1014631E+01	  0.4087056E+00	  0.1747988E+01	  0.3524688E+01
  0.8820000E+00	  0.4246888E+00	  0.4299847E+00	  0.2018375E-01	 -0.4027132E-02	  0.6800000E+00	  0.4154213E-03	  0.1013812E+01	  0.4099395E+00	 -0.8637998E+00	  0.1015042E+01	  0.4126030E+00	  0.1755654E+01	  0.3546668E+01
  0.8830000E+00	  0.4234028E+00	  0.4281912E+00	  0.2017975E-01	 -0.3971176E-02	  0.6800000E+00	  0.4157625E-03	  0.1013873E+01	  0.4073212E+00	 -0.8655238E+00	  0.1015457E+01	  0.4165269E+00	  0.1763343E+01	  0.3568974E+01
  0.8840000E+00	  0.4221201E+00	  0.4263901E+00	  0.2017581E-01	 -0.3915998E-02	  0.6800000E+00	  0.4161013E-03	  0.1013933E+01	  0.4046990E+00	 -0.8672567E+00	  0.1015875E+01	  0.4204773E+00	  0.1771053E+01	  0.3591612E+01
  0.8850000E+00	  0.4208409E+00	  0.4245812E+00	  0.2017192E-01	 -0.3861587E-02	  0.6800000E+00	  0.4164378E-03	  0.1013994E+01	  0.4020732E+00	 -0.8689988E+00	  0.1016298E+01	  0.4244543E+00	  0.1778785E+01	  0.3614589E+01
  0.8860000E+00	  0.4195650E+00	  0.4227646E+00	  0.2016808E-01	 -0.3807930E-02	  0.6800000E+00	  0.4167720E-03	  0.1014054E+01	  0.3994438E+00	 -0.8707500E+00	  0.1016724E+01	  0.4284584E+00	  0.1786539E+01	  0.3637911E+01
  0.8870000E+00	  0.4182927E+00	  0.4209402E+00	  0.2016430E-01	 -0.3755019E-02	  0.6800000E+00	  0.4171038E-03	  0.1014115E+01	  0.3968109E+00	 -0.8725104E+00	  0.1017155E+01	  0.4324898E+00	  0.1794315E+01	  0.3661587E+01
  0.8880000E+00	  0.4170238E+00	  0.4191081E+00	  0.2016057E-01	 -0.3702843E-02	  0.6800000E+00	  0.4174332E-03	  0.1014176E+01	  0.3941746E+00	 -0.8742800E+00	  0.1017589E+01	  0.4365487E+00	  0.1802113E+01	  0.3685623E+01
  0.8890000E+00	  0.4157584E+00	  0.4172682E+00	  0.2015690E-01	 -0.3651392E-02	  0.6800000E+00	  0.4177602E-03	  0.1014237E+01	  0.3915348E+00	 -0.8760589E+00	  0.1018028E+01	  0.4406352E+00	  0.1809933E+01	  0.3710027E+01
  0.8900000E+00	  0.4144966E+00	  0.4154205E+00	  0.2015327E-01	 -0.3600655E-02	  0.6800000E+00	  0.4180848E-03	  0.1014298E+01	  0.3888918E+00	 -0.8778471E+00	  0.1018470E+01	  0.4447494E+00	  0.1817775E+01	  0.3734806E+01
  0.8910000E+00	  0.4132383E+00	  0.4135651E+00	  0.2014970E-01	 -0.3550622E-02	  0.6800000E+00	  0.4184070E-03	  0.1014359E+01	  0.3862456E+00	 -0.8796448E+00	  0.1018917E+01	  0.4488914E+00	  0.1825639E+01	  0.3759969E+01
  0.8920000E+00	  0.4119836E+00	  0.4117018E+00	  0.2014617E-01	 -0.3501285E-02	  0.6800000E+00	  0.4187268E-03	  0.1014420E+01	  0.3835962E+00	 -0.8814519E+00	  0.1019368E+01	  0.4530614E+00	  0.1833524E+01	  0.3785523E+01
  0.8930000E+00	  0.4107325E+00	  0.4098307E+00	  0.2014269E-01	 -0.3452632E-02	  0.6800000E+00	  0.4190442E-03	  0.1014481E+01	  0.3809438E+00	 -0.8832685E+00	  0.1019823E+01	  0.4572595E+00	  0.1841431E+01	  0.3811477E+01
  0.8940000E+00	  0.4094850E+00	  0.4079518E+00	  0.2013926E-01	 -0.3404656E-02	  0.6800000E+00	  0.4193591E-03	  0.1014543E+01	  0.3782884E+00	 -0.8850946E+00	  0.1020283E+01	  0.4614858E+00	  0.1849359E+01	  0.3837839E+01
  0.8950000E+00	  0.4082410E+00	  0.4060650E+00	  0.2013588E-01	 -0.3357345E-02	  0.6800000E+00	  0.4196716E-03	  0.1014604E+01	  0.3756301E+00	 -0.8869304E+00	  0.1020746E+01	  0.4657406E+00	  0.1857309E+01	  0.3864620E+01
  0.8960000E+00	  0.4070007E+00	  0.4041703E+00	  0.2013255E-01	 -0.3310692E-02	  0.6800000E+00	  0.4199816E-03	  0.1014666E+01	  0.3729691E+00	 -0.8887757E+00	  0.1021214E+01	  0.4700243E+00	  0.1865281E+01	  0.3891826E+01
  0.8970000E+00	  0.4057640E+00	  0.4022677E+00	  0.2012926E-01	 -0.3264687E-02	  0.6800000E+00	  0.4202892E-03	  0.1014728E+01	  0.3703052E+00	 -0.8906308E+00	  0.1021686E+01	  0.4743372E+00	  0.1873274E+01	  0.3919469E+01
  0.8980000E+00	  0.4045309E+00	  0.4003572E+00	  0.2012602E-01	 -0.3219321E-02	  0.6800000E+00	  0.4205943E-03	  0.1014789E+01	  0.3676388E+00	 -0.8924957E+00	  0.1022163E+01	  0.4786794E+00	  0.1881290E+01	  0.3947558E+01
  0.8990000E+00	  0.4033013E+00	  0.3984388E+00	  0.2012282E-01	 -0.3174585E-02	  0.6800000E+00	  0.4208969E-03	  0.1014851E+01	  0.3649698E+00	 -0.8943704E+00	  0.1022644E+01	  0.4830511E+00	  0.1889328E+01	  0.3976102E+01
  0.9000000E+00	  0.4020754E+00	  0.3965125E+00	  0.2011967E-01	 -0.3130470E-02	  0.6800000E+00	  0.4211971E-03	  0.1014913E+01	  0.3622983E+00	 -0.8962549E+00	  0.1023129E+01	  0.4874523E+00	  0.1897387E+01	  0.4005112E+01
  0.9010000E+00	  0.4008531E+00	  0.3945782E+00	  0.2011656E-01	 -0.3086968E-02	  0.6800000E+00	  0.4214947E-03	  0.1014975E+01	  0.3596245E+00	 -0.8981493E+00	  0.1023619E+01	  0.4918832E+00	  0.1905467E+01	  0.4034599E+01
  0.9020000E+00	  0.3996343E+00	  0.3926359E+00	  0.2011350E-01	 -0.3044071E-02	  0.6800000E+00	  0.4217898E-03	  0.1015037E+01	  0.3569484E+00	 -0.9000538E+00	  0.1024113E+01	  0.4963439E+00	  0.1913569E+01	  0.4064574E+01
  0.9030000E+00	  0.3984190E+00	  0.3906856E+00	  0.2011047E-01	 -0.3001769E-02	  0.6800000E+00	  0.4220824E-03	  0.1015100E+01	  0.3542700E+00	 -0.9019682E+00	  0.1024611E+01	  0.5008346E+00	  0.1921693E+01	  0.4095048E+01
  0.9040000E+00	  0.3972073E+00	  0.3887272E+00	  0.2010749E-01	 -0.2960055E-02	  0.6800000E+00	  0.4223725E-03	  0.1015162E+01	  0.3515896E+00	 -0.9038928E+00	  0.1025114E+01	  0.5053555E+00	  0.1929837E+01	  0.4126032E+01
  0.9050000E+00	  0.3959990E+00	  0.3867608E+00	  0.2010455E-01	 -0.2918920E-02	  0.6800000E+00	  0.4226601E-03	  0.1015224E+01	  0.3489071E+00	 -0.9058274E+00	  0.1025622E+01	  0.5099073E+00	  0.1938004E+01	  0.4157539E+01
  0.9060000E+00	  0.3947942E+00	  0.3847863E+00	  0.2010166E-01	 -0.2878356E-02	  0.6800000E+00	  0.4229451E-03	  0.1015287E+01	  0.3462228E+00	 -0.9077723E+00	  0.1026134E+01	  0.5144904E+00	  0.1946194E+01	  0.4189581E+01
  0.9070000E+00	  0.3935928E+00	  0.3828037E+00	  0.2009880E-01	 -0.2838357E-02	  0.6800000E+00	  0.4232275E-03	  0.1015349E+01	  0.3435365E+00	 -0.9097274E+00	  0.1026651E+01	  0.5191050E+00	  0.1954406E+01	  0.4222171E+01
  0.9080000E+00	  0.3923948E+00	  0.3808130E+00	  0.2009598E-01	 -0.2798912E-02	  0.6800000E+00	  0.4235074E-03	  0.1015412E+01	  0.3408486E+00	 -0.9116929E+00	  0.1027172E+01	  0.5237511E+00	  0.1962640E+01	  0.4255322E+01
  0.9090000E+00	  0.3912002E+00	  0.3788141E+00	  0.2009320E-01	 -0.2760016E-02	  0.6800000E+00	  0.4237847E-03	  0.1015475E+01	  0.3381590E+00	 -0.9136687E+00	  0.1027698E+01	  0.5284290E+00	  0.1970897E+01	  0.4289047E+01
  0.9100000E+00	  0.3900088E+00	  0.3768070E+00	  0.2009046E-01	 -0.2721660E-02	  0.6800000E+00	  0.4240594E-03	  0.1015538E+01	  0.3354679E+00	 -0.9156549E+00	  0.1028229E+01	  0.5331388E+00	  0.1979176E+01	  0.4323362E+01
  0.9110000E+00	  0.3888207E+00	  0.3747917E+00	  0.2008776E-01	 -0.2683837E-02	  0.6800000E+00	  0.4243315E-03	  0.1015600E+01	  0.3327753E+00	 -0.9176516E+00	  0.1028765E+01	  0.5378806E+00	  0.1987477E+01	  0.4358279E+01
  0.9120000E+00	  0.3876358E+00	  0.3727681E+00	  0.2008509E-01	 -0.2646539E-02	  0.6800000E+00	  0.4246010E-03	  0.1015663E+01	  0.3300814E+00	 -0.9196589E+00	  0.1029305E+01	  0.5426546E+00	  0.1995800E+01	  0.4393816E+01
  0.9130000E+00	  0.3864540E+00	  0.3707363E+00	  0.2008246E-01	 -0.2609759E-02	  0.6800000E+00	  0.4248680E-03	  0.1015726E+01	  0.3273862E+00	 -0.9216768E+00	  0.1029850E+01	  0.5474611E+00	  0.2004144E+01	  0.4429986E+01
  0.9140000E+00	  0.3852753E+00	  0.3686961E+00	  0.2007987E-01	 -0.2573491E-02	  0.6800000E+00	  0.4251322E-03	  0.1015789E+01	  0.3246899E+00	 -0.9237053E+00	  0.1030400E+01	  0.5523011E+00	  0.2012512E+01	  0.4466806E+01
  0.9150000E+00	  0.3840995E+00	  0.3666476E+00	  0.2007732E-01	 -0.2537726E-02	  0.6800000E+00	  0.4253939E-03	  0.1015852E+01	  0.3219925E+00	 -0.9257445E+00	  0.1030955E+01	  0.5571756E+00	  0.2020902E+01	  0.4504293E+01
  0.9160000E+00	  0.3829267E+00	  0.3645908E+00	  0.2007480E-01	 -0.2502458E-02	  0.6800000E+00	  0.4256529E-03	  0.1015916E+01	  0.3192942E+00	 -0.9277945E+00	  0.1031514E+01	  0.5620848E+00	  0.2029315E+01	  0.4542464E+01
  0.9170000E+00	  0.3817568E+00	  0.3625254E+00	  0.2007231E-01	 -0.2467680E-02	  0.6800000E+00	  0.4259092E-03	  0.1015979E+01	  0.3165950E+00	 -0.9298554E+00	  0.1032079E+01	  0.5670288E+00	  0.2037751E+01	  0.4581337E+01
  0.9180000E+00	  0.3805896E+00	  0.3604517E+00	  0.2006986E-01	 -0.2433385E-02	  0.6800000E+00	  0.4261629E-03	  0.1016042E+01	  0.3138952E+00	 -0.9319272E+00	  0.1032648E+01	  0.5720078E+00	  0.2046210E+01	  0.4620930E+01
  0.9190000E+00	  0.3794251E+00	  0.3583694E+00	  0.2006745E-01	 -0.2399567E-02	  0.6800000E+00	  0.4264140E-03	  0.1016105E+01	  0.3111947E+00	 -0.9340099E+00	  0.1033223E+01	  0.5770221E+00	  0.2054692E+01	  0.4661263E+01
  0.9200000E+00	  0.3782633E+00	  0.3562786E+00	  0.2006506E-01	 -0.2366218E-02	  0.6800000E+00	  0.4266623E-03	  0.1016169E+01	  0.3084936E+00	 -0.9361037E+00	  0.1033802E+01	  0.5820716E+00	  0.2063196E+01	  0.4702354E+01
  0.9210000E+00	  0.3771039E+00	  0.3541793E+00	  0.2006271E-01	 -0.2333333E-02	  0.6800000E+00	  0.4269079E-03	  0.1016232E+01	  0.3057922E+00	 -0.9382085E+00	  0.1034387E+01	  0.5871566E+00	  0.2071722E+01	  0.4744225E+01
  0.9220000E+00	  0.3759469E+00	  0.3520713E+00	  0.2006040E-01	 -0.2300905E-02	  0.6800000E+00	  0.4271509E-03	  0.1016296E+01	  0.3030905E+00	 -0.9403245E+00	  0.1034977E+01	  0.5922776E+00	  0.2080271E+01	  0.4786897E+01
  0.9230000E+00	  0.3747923E+00	  0.3499547E+00	  0.2005811E-01	 -0.2268927E-02	  0.6800000E+00	  0.4273911E-03	  0.1016359E+01	  0.3003886E+00	 -0.9424518E+00	  0.1035571E+01	  0.5974365E+00	  0.2088843E+01	  0.4830391E+01
  0.9240000E+00	  0.3736399E+00	  0.3478293E+00	  0.2005586E-01	 -0.2237393E-02	  0.6800000E+00	  0.4276287E-03	  0.1016423E+01	  0.2976866E+00	 -0.9445903E+00	  0.1036172E+01	  0.6026350E+00	  0.2097441E+01	  0.4874731E+01
  0.9250000E+00	  0.3724895E+00	  0.3456953E+00	  0.2005364E-01	 -0.2206298E-02	  0.6800000E+00	  0.4278635E-03	  0.1016486E+01	  0.2949846E+00	 -0.9467401E+00	  0.1036777E+01	  0.6078738E+00	  0.2106064E+01	  0.4919940E+01
  0.9260000E+00	  0.3713412E+00	  0.3435524E+00	  0.2005145E-01	 -0.2175635E-02	  0.6800000E+00	  0.4280955E-03	  0.1016550E+01	  0.2922828E+00	 -0.9489014E+00	  0.1037387E+01	  0.6131529E+00	  0.2114712E+01	  0.4966043E+01
  0.9270000E+00	  0.3701947E+00	  0.3414008E+00	  0.2004928E-01	 -0.2145397E-02	  0.6800000E+00	  0.4283248E-03	  0.1016613E+01	  0.2895812E+00	 -0.9510741E+00	  0.1038003E+01	  0.6184724E+00	  0.2123385E+01	  0.5013064E+01
  0.9280000E+00	  0.3690500E+00	  0.3392402E+00	  0.2004715E-01	 -0.2115580E-02	  0.6800000E+00	  0.4285514E-03	  0.1016677E+01	  0.2868801E+00	 -0.9532585E+00	  0.1038624E+01	  0.6238327E+00	  0.2132082E+01	  0.5061031E+01
  0.9290000E+00	  0.3679069E+00	  0.3370708E+00	  0.2004505E-01	 -0.2086177E-02	  0.6800000E+00	  0.4287751E-03	  0.1016741E+01	  0.2841794E+00	 -0.9554544E+00	  0.1039251E+01	  0.6292339E+00	  0.2140805E+01	  0.5109971E+01
  0.9300000E+00	  0.3667653E+00	  0.3348923E+00	  0.2004298E-01	 -0.2057183E-02	  0.6800000E+00	  0.4289961E-03	  0.1016805E+01	  0.2814793E+00	 -0.9576620E+00	  0.1039883E+01	  0.6346762E+00	  0.2149551E+01	  0.5159911E+01
  0.9310000E+00	  0.3656251E+00	  0.3327049E+00	  0.2004094E-01	 -0.2028591E-02	  0.6800000E+00	  0.4292144E-03	  0.1016868E+01	  0.2787800E+00	 -0.9598814E+00	  0.1040520E+01	  0.6401603E+00	  0.2158323E+01	  0.5210882E+01
  0.9320000E+00	  0.3644861E+00	  0.3305084E+00	  0.2003892E-01	 -0.2000397E-02	  0.6800000E+00	  0.4294298E-03	  0.1016932E+01	  0.2760816E+00	 -0.9621125E+00	  0.1041163E+01	  0.6456897E+00	  0.2167119E+01	  0.5262913E+01
  0.9330000E+00	  0.3633483E+00	  0.3283028E+00	  0.2003694E-01	 -0.1972594E-02	  0.6800000E+00	  0.4296424E-03	  0.1016996E+01	  0.2733841E+00	 -0.9643556E+00	  0.1041811E+01	  0.6512674E+00	  0.2175942E+01	  0.5316038E+01
  0.9340000E+00	  0.3622113E+00	  0.3260881E+00	  0.2003498E-01	 -0.1945178E-02	  0.6800000E+00	  0.4298522E-03	  0.1017060E+01	  0.2706877E+00	 -0.9666107E+00	  0.1042466E+01	  0.6568941E+00	  0.2184791E+01	  0.5370288E+01
  0.9350000E+00	  0.3610752E+00	  0.3238642E+00	  0.2003305E-01	 -0.1918143E-02	  0.6800000E+00	  0.4300591E-03	  0.1017124E+01	  0.2679925E+00	 -0.9688778E+00	  0.1043125E+01	  0.6625700E+00	  0.2193666E+01	  0.5425698E+01
  0.9360000E+00	  0.3599398E+00	  0.3216310E+00	  0.2003114E-01	 -0.1891483E-02	  0.6800000E+00	  0.4302633E-03	  0.1017187E+01	  0.2652987E+00	 -0.9711570E+00	  0.1043791E+01	  0.6682954E+00	  0.2202566E+01	  0.5482304E+01
  0.9370000E+00	  0.3588049E+00	  0.3193886E+00	  0.2002927E-01	 -0.1865194E-02	  0.6800000E+00	  0.4304646E-03	  0.1017251E+01	  0.2626064E+00	 -0.9734484E+00	  0.1044462E+01	  0.6740706E+00	  0.2211493E+01	  0.5540143E+01
  0.9380000E+00	  0.3576704E+00	  0.3171368E+00	  0.2002741E-01	 -0.1839270E-02	  0.6800000E+00	  0.4306630E-03	  0.1017315E+01	  0.2599157E+00	 -0.9757520E+00	  0.1045139E+01	  0.6798957E+00	  0.2220445E+01	  0.5599252E+01
  0.9390000E+00	  0.3565360E+00	  0.3148757E+00	  0.2002559E-01	 -0.1813706E-02	  0.6800000E+00	  0.4308586E-03	  0.1017379E+01	  0.2572267E+00	 -0.9780680E+00	  0.1045822E+01	  0.6857709E+00	  0.2229422E+01	  0.5659673E+01
  0.9400000E+00	  0.3554017E+00	  0.3126051E+00	  0.2002379E-01	 -0.1788498E-02	  0.6800000E+00	  0.4310512E-03	  0.1017443E+01	  0.2545396E+00	 -0.9803964E+00	  0.1046510E+01	  0.6916978E+00	  0.2238425E+01	  0.5721448E+01
