        r	      dnnbi	       dne	       dni	      tbn	        ti	        te	      vfova	      cureq	       feq	     pressure	       iota	        q	       1/D	    curvature	      shear	        eta
  0.2810000E+00	  0.9847790E+00	  0.9728314E+00	  0.9944258E+00	  0.8925399E+00	  0.7493471E+00	  0.7716662E+00	  0.4197237E+00	 -0.5904021E-02	  0.9996918E+00	  0.8071246E+00	  0.3194517E+00	  0.3130364E+01	  0.9736401E+00	 -0.1820065E+00	  0.1648058E+00	  0.1594488E+01
  0.2820000E+00	  0.9843687E+00	  0.9726284E+00	  0.9942656E+00	  0.8923992E+00	  0.7479456E+00	  0.7703563E+00	  0.4196906E+00	 -0.5950002E-02	  0.9996870E+00	  0.8058174E+00	  0.3196391E+00	  0.3128528E+01	  0.9734579E+00	 -0.1824659E+00	  0.1653781E+00	  0.1598632E+01
  0.2830000E+00	  0.9839460E+00	  0.9724245E+00	  0.9941037E+00	  0.8922592E+00	  0.7465432E+00	  0.7690452E+00	  0.4196577E+00	 -0.5996191E-02	  0.9996822E+00	  0.8045068E+00	  0.3198266E+00	  0.3126694E+01	  0.9732752E+00	 -0.1829215E+00	  0.1658776E+00	  0.1602797E+01
  0.2840000E+00	  0.9835129E+00	  0.9722199E+00	  0.9939401E+00	  0.8921195E+00	  0.7451399E+00	  0.7677328E+00	  0.4196248E+00	 -0.6042586E-02	  0.9996773E+00	  0.8031930E+00	  0.3200141E+00	  0.3124863E+01	  0.9730921E+00	 -0.1833735E+00	  0.1663035E+00	  0.1606982E+01
  0.2850000E+00	  0.9830714E+00	  0.9720144E+00	  0.9937747E+00	  0.8919796E+00	  0.7437358E+00	  0.7664193E+00	  0.4195919E+00	 -0.6089188E-02	  0.9996723E+00	  0.8018760E+00	  0.3202014E+00	  0.3123035E+01	  0.9729085E+00	 -0.1838217E+00	  0.1666547E+00	  0.1611188E+01
  0.2860000E+00	  0.9826237E+00	  0.9718081E+00	  0.9936072E+00	  0.8918390E+00	  0.7423309E+00	  0.7651045E+00	  0.4195588E+00	 -0.6135998E-02	  0.9996673E+00	  0.8005556E+00	  0.3203885E+00	  0.3121210E+01	  0.9727244E+00	 -0.1842663E+00	  0.1669303E+00	  0.1615413E+01
  0.2870000E+00	  0.9821720E+00	  0.9716010E+00	  0.9934375E+00	  0.8916972E+00	  0.7409253E+00	  0.7637887E+00	  0.4195255E+00	 -0.6183015E-02	  0.9996623E+00	  0.7992319E+00	  0.3205754E+00	  0.3119391E+01	  0.9725399E+00	 -0.1847071E+00	  0.1671294E+00	  0.1619658E+01
  0.2880000E+00	  0.9817182E+00	  0.9713931E+00	  0.9932655E+00	  0.8915538E+00	  0.7395190E+00	  0.7624717E+00	  0.4194917E+00	 -0.6230240E-02	  0.9996571E+00	  0.7979049E+00	  0.3207619E+00	  0.3117577E+01	  0.9723550E+00	 -0.1851441E+00	  0.1672510E+00	  0.1623922E+01
  0.2890000E+00	  0.9812644E+00	  0.9711843E+00	  0.9930910E+00	  0.8914084E+00	  0.7381120E+00	  0.7611536E+00	  0.4194575E+00	 -0.6277672E-02	  0.9996520E+00	  0.7965745E+00	  0.3209480E+00	  0.3115770E+01	  0.9721696E+00	 -0.1855773E+00	  0.1672942E+00	  0.1628206E+01
  0.2900000E+00	  0.9808128E+00	  0.9709747E+00	  0.9929139E+00	  0.8912604E+00	  0.7367044E+00	  0.7598345E+00	  0.4194227E+00	 -0.6325312E-02	  0.9996468E+00	  0.7952407E+00	  0.3211335E+00	  0.3113970E+01	  0.9719839E+00	 -0.1860067E+00	  0.1672712E+00	  0.1632509E+01
  0.2910000E+00	  0.9803648E+00	  0.9707643E+00	  0.9927341E+00	  0.8911095E+00	  0.7352963E+00	  0.7585144E+00	  0.4193872E+00	 -0.6373160E-02	  0.9996415E+00	  0.7939036E+00	  0.3213184E+00	  0.3112178E+01	  0.9717976E+00	 -0.1864321E+00	  0.1672480E+00	  0.1636832E+01
  0.2920000E+00	  0.9799192E+00	  0.9705530E+00	  0.9925517E+00	  0.8909560E+00	  0.7338877E+00	  0.7571932E+00	  0.4193511E+00	 -0.6421215E-02	  0.9996363E+00	  0.7925631E+00	  0.3215028E+00	  0.3110393E+01	  0.9716110E+00	 -0.1868537E+00	  0.1672913E+00	  0.1641173E+01
  0.2930000E+00	  0.9794741E+00	  0.9703410E+00	  0.9923669E+00	  0.8908003E+00	  0.7324785E+00	  0.7558710E+00	  0.4193144E+00	 -0.6469479E-02	  0.9996310E+00	  0.7912191E+00	  0.3216868E+00	  0.3108614E+01	  0.9714239E+00	 -0.1872715E+00	  0.1674155E+00	  0.1645534E+01
  0.2940000E+00	  0.9790277E+00	  0.9701281E+00	  0.9921797E+00	  0.8906428E+00	  0.7310688E+00	  0.7545478E+00	  0.4192774E+00	 -0.6517950E-02	  0.9996256E+00	  0.7898718E+00	  0.3218704E+00	  0.3106840E+01	  0.9712364E+00	 -0.1876856E+00	  0.1676216E+00	  0.1649915E+01
  0.2950000E+00	  0.9785779E+00	  0.9699144E+00	  0.9919903E+00	  0.8904839E+00	  0.7296587E+00	  0.7532236E+00	  0.4192400E+00	 -0.6566629E-02	  0.9996203E+00	  0.7885211E+00	  0.3220538E+00	  0.3105071E+01	  0.9710486E+00	 -0.1880960E+00	  0.1679107E+00	  0.1654317E+01
  0.2960000E+00	  0.9781231E+00	  0.9696998E+00	  0.9917988E+00	  0.8903241E+00	  0.7282481E+00	  0.7518984E+00	  0.4192023E+00	 -0.6615516E-02	  0.9996149E+00	  0.7871672E+00	  0.3222371E+00	  0.3103305E+01	  0.9708603E+00	 -0.1885025E+00	  0.1682839E+00	  0.1658739E+01
  0.2970000E+00	  0.9776613E+00	  0.9694845E+00	  0.9916055E+00	  0.8901636E+00	  0.7268370E+00	  0.7505722E+00	  0.4191646E+00	 -0.6664612E-02	  0.9996094E+00	  0.7858100E+00	  0.3224202E+00	  0.3101542E+01	  0.9706716E+00	 -0.1889053E+00	  0.1687422E+00	  0.1663183E+01
  0.2980000E+00	  0.9771907E+00	  0.9692683E+00	  0.9914104E+00	  0.8900030E+00	  0.7254255E+00	  0.7492450E+00	  0.4191267E+00	 -0.6713915E-02	  0.9996038E+00	  0.7844496E+00	  0.3226034E+00	  0.3099781E+01	  0.9704824E+00	 -0.1893041E+00	  0.1692867E+00	  0.1667647E+01
  0.2990000E+00	  0.9767093E+00	  0.9690513E+00	  0.9912137E+00	  0.8898426E+00	  0.7240135E+00	  0.7479168E+00	  0.4190890E+00	 -0.6763427E-02	  0.9995982E+00	  0.7830860E+00	  0.3227867E+00	  0.3098021E+01	  0.9702929E+00	 -0.1896991E+00	  0.1699185E+00	  0.1672134E+01
  0.3000000E+00	  0.9762153E+00	  0.9688335E+00	  0.9910155E+00	  0.8896829E+00	  0.7226012E+00	  0.7465877E+00	  0.4190514E+00	 -0.6813147E-02	  0.9995925E+00	  0.7817193E+00	  0.3229703E+00	  0.3096260E+01	  0.9701030E+00	 -0.1900902E+00	  0.1706235E+00	  0.1676643E+01
  0.3010000E+00	  0.9757073E+00	  0.9686149E+00	  0.9908159E+00	  0.8895241E+00	  0.7211885E+00	  0.7452576E+00	  0.4190140E+00	 -0.6863075E-02	  0.9995867E+00	  0.7803495E+00	  0.3231541E+00	  0.3094499E+01	  0.9699128E+00	 -0.1904775E+00	  0.1713267E+00	  0.1681174E+01
  0.3020000E+00	  0.9751858E+00	  0.9683954E+00	  0.9906149E+00	  0.8893661E+00	  0.7197754E+00	  0.7439266E+00	  0.4189767E+00	 -0.6913211E-02	  0.9995808E+00	  0.7789766E+00	  0.3233382E+00	  0.3092737E+01	  0.9697221E+00	 -0.1908611E+00	  0.1719519E+00	  0.1685728E+01
  0.3030000E+00	  0.9746520E+00	  0.9681752E+00	  0.9904125E+00	  0.8892087E+00	  0.7183621E+00	  0.7425947E+00	  0.4189397E+00	 -0.6963556E-02	  0.9995749E+00	  0.7776008E+00	  0.3235223E+00	  0.3090977E+01	  0.9695310E+00	 -0.1912410E+00	  0.1724829E+00	  0.1690305E+01
  0.3040000E+00	  0.9741067E+00	  0.9679541E+00	  0.9902085E+00	  0.8890517E+00	  0.7169484E+00	  0.7412620E+00	  0.4189027E+00	 -0.7014109E-02	  0.9995688E+00	  0.7762220E+00	  0.3237065E+00	  0.3089218E+01	  0.9693396E+00	 -0.1916172E+00	  0.1729186E+00	  0.1694903E+01
  0.3050000E+00	  0.9735511E+00	  0.9677322E+00	  0.9900030E+00	  0.8888948E+00	  0.7155345E+00	  0.7399286E+00	  0.4188657E+00	 -0.7064869E-02	  0.9995628E+00	  0.7748404E+00	  0.3238906E+00	  0.3087462E+01	  0.9691478E+00	 -0.1919897E+00	  0.1732577E+00	  0.1699524E+01
  0.3060000E+00	  0.9729862E+00	  0.9675094E+00	  0.9897959E+00	  0.8887378E+00	  0.7141205E+00	  0.7385944E+00	  0.4188287E+00	 -0.7115838E-02	  0.9995566E+00	  0.7734559E+00	  0.3240745E+00	  0.3085710E+01	  0.9689556E+00	 -0.1923584E+00	  0.1734992E+00	  0.1704166E+01
  0.3070000E+00	  0.9724131E+00	  0.9672858E+00	  0.9895871E+00	  0.8885805E+00	  0.7127062E+00	  0.7372597E+00	  0.4187917E+00	 -0.7167015E-02	  0.9995505E+00	  0.7720687E+00	  0.3242581E+00	  0.3083963E+01	  0.9687631E+00	 -0.1927233E+00	  0.1736419E+00	  0.1708831E+01
  0.3080000E+00	  0.9718326E+00	  0.9670614E+00	  0.9893765E+00	  0.8884226E+00	  0.7112919E+00	  0.7359243E+00	  0.4187545E+00	 -0.7218399E-02	  0.9995443E+00	  0.7706788E+00	  0.3244413E+00	  0.3082222E+01	  0.9685702E+00	 -0.1930843E+00	  0.1736845E+00	  0.1713517E+01
  0.3090000E+00	  0.9712459E+00	  0.9668361E+00	  0.9891642E+00	  0.8882640E+00	  0.7098774E+00	  0.7345884E+00	  0.4187171E+00	 -0.7269991E-02	  0.9995381E+00	  0.7692862E+00	  0.3246240E+00	  0.3080487E+01	  0.9683769E+00	 -0.1934417E+00	  0.1736260E+00	  0.1718225E+01
  0.3100000E+00	  0.9706541E+00	  0.9666099E+00	  0.9889499E+00	  0.8881043E+00	  0.7084629E+00	  0.7332520E+00	  0.4186794E+00	 -0.7321791E-02	  0.9995319E+00	  0.7678910E+00	  0.3248061E+00	  0.3078760E+01	  0.9681833E+00	 -0.1937954E+00	  0.1734734E+00	  0.1722954E+01
  0.3110000E+00	  0.9700578E+00	  0.9663829E+00	  0.9887338E+00	  0.8879435E+00	  0.7070484E+00	  0.7319152E+00	  0.4186415E+00	 -0.7373798E-02	  0.9995257E+00	  0.7664932E+00	  0.3249875E+00	  0.3077041E+01	  0.9679893E+00	 -0.1941456E+00	  0.1732668E+00	  0.1727705E+01
  0.3120000E+00	  0.9694565E+00	  0.9661551E+00	  0.9885158E+00	  0.8877816E+00	  0.7056339E+00	  0.7305780E+00	  0.4186034E+00	 -0.7426013E-02	  0.9995194E+00	  0.7650928E+00	  0.3251682E+00	  0.3075331E+01	  0.9677950E+00	 -0.1944922E+00	  0.1730470E+00	  0.1732477E+01
  0.3130000E+00	  0.9688496E+00	  0.9659263E+00	  0.9882960E+00	  0.8876188E+00	  0.7042195E+00	  0.7292403E+00	  0.4185650E+00	 -0.7478434E-02	  0.9995130E+00	  0.7636897E+00	  0.3253482E+00	  0.3073630E+01	  0.9676003E+00	 -0.1948353E+00	  0.1728223E+00	  0.1737271E+01
  0.3140000E+00	  0.9682364E+00	  0.9656967E+00	  0.9880744E+00	  0.8874553E+00	  0.7028050E+00	  0.7279021E+00	  0.4185264E+00	 -0.7531062E-02	  0.9995066E+00	  0.7622840E+00	  0.3255275E+00	  0.3071937E+01	  0.9674053E+00	 -0.1951747E+00	  0.1725925E+00	  0.1742087E+01
  0.3150000E+00	  0.9676159E+00	  0.9654663E+00	  0.9878510E+00	  0.8872911E+00	  0.7013906E+00	  0.7265635E+00	  0.4184877E+00	 -0.7583897E-02	  0.9995001E+00	  0.7608757E+00	  0.3257061E+00	  0.3070253E+01	  0.9672100E+00	 -0.1955104E+00	  0.1723578E+00	  0.1746926E+01
  0.3160000E+00	  0.9669876E+00	  0.9652349E+00	  0.9876260E+00	  0.8871265E+00	  0.6999762E+00	  0.7252244E+00	  0.4184489E+00	 -0.7636938E-02	  0.9994935E+00	  0.7594647E+00	  0.3258839E+00	  0.3068577E+01	  0.9670143E+00	 -0.1958425E+00	  0.1721181E+00	  0.1751787E+01
  0.3170000E+00	  0.9663506E+00	  0.9650027E+00	  0.9873993E+00	  0.8869616E+00	  0.6985620E+00	  0.7238849E+00	  0.4184100E+00	 -0.7690186E-02	  0.9994867E+00	  0.7580511E+00	  0.3260611E+00	  0.3066910E+01	  0.9668183E+00	 -0.1961711E+00	  0.1718735E+00	  0.1756672E+01
  0.3180000E+00	  0.9657043E+00	  0.9647697E+00	  0.9871710E+00	  0.8867966E+00	  0.6971478E+00	  0.7225448E+00	  0.4183711E+00	 -0.7743639E-02	  0.9994799E+00	  0.7566348E+00	  0.3262375E+00	  0.3065252E+01	  0.9666220E+00	 -0.1964963E+00	  0.1716239E+00	  0.1761579E+01
  0.3190000E+00	  0.9650478E+00	  0.9645358E+00	  0.9869411E+00	  0.8866317E+00	  0.6957337E+00	  0.7212042E+00	  0.4183322E+00	 -0.7797299E-02	  0.9994730E+00	  0.7552159E+00	  0.3264132E+00	  0.3063602E+01	  0.9664253E+00	 -0.1968181E+00	  0.1713693E+00	  0.1766510E+01
  0.3200000E+00	  0.9643804E+00	  0.9643010E+00	  0.9867098E+00	  0.8864669E+00	  0.6943197E+00	  0.7198632E+00	  0.4182933E+00	 -0.7851164E-02	  0.9994660E+00	  0.7537944E+00	  0.3265882E+00	  0.3061960E+01	  0.9662283E+00	 -0.1971366E+00	  0.1711125E+00	  0.1771464E+01
  0.3210000E+00	  0.9637016E+00	  0.9640653E+00	  0.9864769E+00	  0.8863024E+00	  0.6929058E+00	  0.7185216E+00	  0.4182545E+00	 -0.7905234E-02	  0.9994589E+00	  0.7523702E+00	  0.3267625E+00	  0.3060327E+01	  0.9660310E+00	 -0.1974517E+00	  0.1708664E+00	  0.1776443E+01
  0.3220000E+00	  0.9630115E+00	  0.9638288E+00	  0.9862425E+00	  0.8861383E+00	  0.6914922E+00	  0.7171795E+00	  0.4182157E+00	 -0.7959510E-02	  0.9994518E+00	  0.7509433E+00	  0.3269361E+00	  0.3058702E+01	  0.9658334E+00	 -0.1977633E+00	  0.1706444E+00	  0.1781446E+01
  0.3230000E+00	  0.9623103E+00	  0.9635914E+00	  0.9860067E+00	  0.8859743E+00	  0.6900788E+00	  0.7158371E+00	  0.4181771E+00	 -0.8013990E-02	  0.9994447E+00	  0.7495138E+00	  0.3271090E+00	  0.3057085E+01	  0.9656355E+00	 -0.1980716E+00	  0.1704495E+00	  0.1786472E+01
  0.3240000E+00	  0.9615983E+00	  0.9633532E+00	  0.9857694E+00	  0.8858106E+00	  0.6886656E+00	  0.7144942E+00	  0.4181384E+00	 -0.8068675E-02	  0.9994376E+00	  0.7480816E+00	  0.3272813E+00	  0.3055476E+01	  0.9654373E+00	 -0.1983765E+00	  0.1702820E+00	  0.1791522E+01
  0.3250000E+00	  0.9608760E+00	  0.9631141E+00	  0.9855305E+00	  0.8856469E+00	  0.6872529E+00	  0.7131511E+00	  0.4180998E+00	 -0.8123565E-02	  0.9994305E+00	  0.7466467E+00	  0.3274530E+00	  0.3053873E+01	  0.9652388E+00	 -0.1986781E+00	  0.1701423E+00	  0.1796596E+01
  0.3260000E+00	  0.9601434E+00	  0.9628742E+00	  0.9852902E+00	  0.8854834E+00	  0.6858405E+00	  0.7118077E+00	  0.4180612E+00	 -0.8178659E-02	  0.9994233E+00	  0.7452092E+00	  0.3276242E+00	  0.3052278E+01	  0.9650399E+00	 -0.1989766E+00	  0.1700308E+00	  0.1801694E+01
  0.3270000E+00	  0.9594010E+00	  0.9626335E+00	  0.9850484E+00	  0.8853198E+00	  0.6844286E+00	  0.7104642E+00	  0.4180226E+00	 -0.8233957E-02	  0.9994162E+00	  0.7437691E+00	  0.3277948E+00	  0.3050689E+01	  0.9648408E+00	 -0.1992720E+00	  0.1699478E+00	  0.1806816E+01
  0.3280000E+00	  0.9586491E+00	  0.9623920E+00	  0.9848051E+00	  0.8851561E+00	  0.6830173E+00	  0.7091205E+00	  0.4179839E+00	 -0.8289458E-02	  0.9994090E+00	  0.7423265E+00	  0.3279649E+00	  0.3049107E+01	  0.9646414E+00	 -0.1995644E+00	  0.1698937E+00	  0.1811961E+01
  0.3290000E+00	  0.9578878E+00	  0.9621497E+00	  0.9845602E+00	  0.8849923E+00	  0.6816066E+00	  0.7077767E+00	  0.4179452E+00	 -0.8345164E-02	  0.9994017E+00	  0.7408815E+00	  0.3281345E+00	  0.3047531E+01	  0.9644417E+00	 -0.1998536E+00	  0.1698689E+00	  0.1817129E+01
  0.3300000E+00	  0.9571176E+00	  0.9619066E+00	  0.9843139E+00	  0.8848283E+00	  0.6801964E+00	  0.7064328E+00	  0.4179065E+00	 -0.8401072E-02	  0.9993944E+00	  0.7394342E+00	  0.3283037E+00	  0.3045960E+01	  0.9642417E+00	 -0.2001397E+00	  0.1698655E+00	  0.1822321E+01
  0.3310000E+00	  0.9563386E+00	  0.9616627E+00	  0.9840660E+00	  0.8846641E+00	  0.6787870E+00	  0.7050890E+00	  0.4178677E+00	 -0.8457183E-02	  0.9993869E+00	  0.7379845E+00	  0.3284725E+00	  0.3044395E+01	  0.9640414E+00	 -0.2004227E+00	  0.1698423E+00	  0.1827537E+01
  0.3320000E+00	  0.9555508E+00	  0.9614180E+00	  0.9838167E+00	  0.8844997E+00	  0.6773783E+00	  0.7037452E+00	  0.4178289E+00	 -0.8513496E-02	  0.9993794E+00	  0.7365326E+00	  0.3286408E+00	  0.3042836E+01	  0.9638408E+00	 -0.2007027E+00	  0.1697576E+00	  0.1832776E+01
  0.3330000E+00	  0.9547540E+00	  0.9611725E+00	  0.9835658E+00	  0.8843351E+00	  0.6759703E+00	  0.7024015E+00	  0.4177900E+00	 -0.8570012E-02	  0.9993716E+00	  0.7350785E+00	  0.3288086E+00	  0.3041283E+01	  0.9636400E+00	 -0.2009797E+00	  0.1696023E+00	  0.1838038E+01
  0.3340000E+00	  0.9539480E+00	  0.9609261E+00	  0.9833135E+00	  0.8841703E+00	  0.6745630E+00	  0.7010577E+00	  0.4177511E+00	 -0.8626730E-02	  0.9993638E+00	  0.7336223E+00	  0.3289757E+00	  0.3039738E+01	  0.9634389E+00	 -0.2012540E+00	  0.1693758E+00	  0.1843325E+01
  0.3350000E+00	  0.9531328E+00	  0.9606789E+00	  0.9830598E+00	  0.8840054E+00	  0.6731564E+00	  0.6997141E+00	  0.4177121E+00	 -0.8683649E-02	  0.9993559E+00	  0.7321640E+00	  0.3291422E+00	  0.3038200E+01	  0.9632375E+00	 -0.2015256E+00	  0.1690773E+00	  0.1848636E+01
  0.3360000E+00	  0.9523081E+00	  0.9604309E+00	  0.9828046E+00	  0.8838404E+00	  0.6717504E+00	  0.6983704E+00	  0.4176731E+00	 -0.8740770E-02	  0.9993479E+00	  0.7307038E+00	  0.3293080E+00	  0.3036671E+01	  0.9630358E+00	 -0.2017944E+00	  0.1687061E+00	  0.1853971E+01
  0.3370000E+00	  0.9514738E+00	  0.9601820E+00	  0.9825480E+00	  0.8836753E+00	  0.6703451E+00	  0.6970269E+00	  0.4176341E+00	 -0.8798091E-02	  0.9993398E+00	  0.7292415E+00	  0.3294729E+00	  0.3035151E+01	  0.9628339E+00	 -0.2020604E+00	  0.1682614E+00	  0.1859330E+01
  0.3380000E+00	  0.9506297E+00	  0.9599322E+00	  0.9822900E+00	  0.8835102E+00	  0.6689405E+00	  0.6956834E+00	  0.4175951E+00	 -0.8855613E-02	  0.9993317E+00	  0.7277774E+00	  0.3296370E+00	  0.3033640E+01	  0.9626317E+00	 -0.2023236E+00	  0.1677425E+00	  0.1864714E+01
  0.3390000E+00	  0.9497757E+00	  0.9596815E+00	  0.9820307E+00	  0.8833451E+00	  0.6675365E+00	  0.6943399E+00	  0.4175561E+00	 -0.8913336E-02	  0.9993236E+00	  0.7263114E+00	  0.3298001E+00	  0.3032140E+01	  0.9624293E+00	 -0.2025841E+00	  0.1671487E+00	  0.1870123E+01
  0.3400000E+00	  0.9489117E+00	  0.9594299E+00	  0.9817700E+00	  0.8831800E+00	  0.6661332E+00	  0.6929966E+00	  0.4175171E+00	 -0.8971257E-02	  0.9993156E+00	  0.7248437E+00	  0.3299622E+00	  0.3030650E+01	  0.9622265E+00	 -0.2028420E+00	  0.1664859E+00	  0.1875558E+01
  0.3410000E+00	  0.9480374E+00	  0.9591773E+00	  0.9815079E+00	  0.8830149E+00	  0.6647306E+00	  0.6916533E+00	  0.4174781E+00	 -0.9029379E-02	  0.9993075E+00	  0.7233741E+00	  0.3301233E+00	  0.3029172E+01	  0.9620236E+00	 -0.2030974E+00	  0.1657873E+00	  0.1881017E+01
  0.3420000E+00	  0.9471530E+00	  0.9589239E+00	  0.9812446E+00	  0.8828499E+00	  0.6633286E+00	  0.6903101E+00	  0.4174390E+00	 -0.9087699E-02	  0.9992994E+00	  0.7219028E+00	  0.3302832E+00	  0.3027705E+01	  0.9618203E+00	 -0.2033505E+00	  0.1650863E+00	  0.1886502E+01
  0.3430000E+00	  0.9462585E+00	  0.9586696E+00	  0.9809798E+00	  0.8826849E+00	  0.6619274E+00	  0.6889671E+00	  0.4174000E+00	 -0.9146217E-02	  0.9992913E+00	  0.7204296E+00	  0.3304421E+00	  0.3026249E+01	  0.9616169E+00	 -0.2036011E+00	  0.1643898E+00	  0.1892012E+01
  0.3440000E+00	  0.9453541E+00	  0.9584143E+00	  0.9807138E+00	  0.8825199E+00	  0.6605271E+00	  0.6876243E+00	  0.4173610E+00	 -0.9204934E-02	  0.9992832E+00	  0.7189545E+00	  0.3306000E+00	  0.3024804E+01	  0.9614131E+00	 -0.2038494E+00	  0.1636980E+00	  0.1897548E+01
  0.3450000E+00	  0.9444397E+00	  0.9581582E+00	  0.9804464E+00	  0.8823550E+00	  0.6591276E+00	  0.6862816E+00	  0.4173220E+00	 -0.9263848E-02	  0.9992749E+00	  0.7174775E+00	  0.3307568E+00	  0.3023370E+01	  0.9612092E+00	 -0.2040952E+00	  0.1630110E+00	  0.1903109E+01
  0.3460000E+00	  0.9435155E+00	  0.9579012E+00	  0.9801777E+00	  0.8821901E+00	  0.6577290E+00	  0.6849392E+00	  0.4172830E+00	 -0.9322960E-02	  0.9992666E+00	  0.7159986E+00	  0.3309125E+00	  0.3021947E+01	  0.9610050E+00	 -0.2043387E+00	  0.1623289E+00	  0.1908695E+01
  0.3470000E+00	  0.9425815E+00	  0.9576433E+00	  0.9799076E+00	  0.8820252E+00	  0.6563314E+00	  0.6835970E+00	  0.4172440E+00	 -0.9382267E-02	  0.9992582E+00	  0.7145178E+00	  0.3310673E+00	  0.3020534E+01	  0.9608005E+00	 -0.2045799E+00	  0.1616518E+00	  0.1914307E+01
  0.3480000E+00	  0.9416378E+00	  0.9573846E+00	  0.9796362E+00	  0.8818603E+00	  0.6549348E+00	  0.6822551E+00	  0.4172050E+00	 -0.9441771E-02	  0.9992496E+00	  0.7130351E+00	  0.3312210E+00	  0.3019132E+01	  0.9605958E+00	 -0.2048189E+00	  0.1609799E+00	  0.1919945E+01
  0.3490000E+00	  0.9406845E+00	  0.9571251E+00	  0.9793634E+00	  0.8816954E+00	  0.6535393E+00	  0.6809134E+00	  0.4171660E+00	 -0.9501471E-02	  0.9992410E+00	  0.7115504E+00	  0.3313737E+00	  0.3017741E+01	  0.9603909E+00	 -0.2050560E+00	  0.1603134E+00	  0.1925608E+01
  0.3500000E+00	  0.9397216E+00	  0.9568647E+00	  0.9790893E+00	  0.8815305E+00	  0.6521450E+00	  0.6795722E+00	  0.4171270E+00	 -0.9561366E-02	  0.9992322E+00	  0.7100639E+00	  0.3315254E+00	  0.3016360E+01	  0.9601857E+00	 -0.2052911E+00	  0.1596513E+00	  0.1931297E+01
  0.3510000E+00	  0.9387493E+00	  0.9566035E+00	  0.9788139E+00	  0.8813656E+00	  0.6507518E+00	  0.6782313E+00	  0.4170880E+00	 -0.9621455E-02	  0.9992234E+00	  0.7085756E+00	  0.3316761E+00	  0.3014989E+01	  0.9599803E+00	 -0.2055241E+00	  0.1589890E+00	  0.1937011E+01
  0.3520000E+00	  0.9377675E+00	  0.9563414E+00	  0.9785371E+00	  0.8812006E+00	  0.6493599E+00	  0.6768907E+00	  0.4170489E+00	 -0.9681738E-02	  0.9992146E+00	  0.7070854E+00	  0.3318259E+00	  0.3013629E+01	  0.9597746E+00	 -0.2057552E+00	  0.1583215E+00	  0.1942750E+01
  0.3530000E+00	  0.9367763E+00	  0.9560785E+00	  0.9782590E+00	  0.8810356E+00	  0.6479692E+00	  0.6755506E+00	  0.4170099E+00	 -0.9742215E-02	  0.9992057E+00	  0.7055934E+00	  0.3319746E+00	  0.3012278E+01	  0.9595688E+00	 -0.2059843E+00	  0.1576481E+00	  0.1948516E+01
  0.3540000E+00	  0.9357756E+00	  0.9558148E+00	  0.9779795E+00	  0.8808707E+00	  0.6465798E+00	  0.6742109E+00	  0.4169709E+00	 -0.9802885E-02	  0.9991968E+00	  0.7040996E+00	  0.3321224E+00	  0.3010938E+01	  0.9593627E+00	 -0.2062115E+00	  0.1569686E+00	  0.1954307E+01
  0.3550000E+00	  0.9347654E+00	  0.9555502E+00	  0.9776988E+00	  0.8807056E+00	  0.6451917E+00	  0.6728717E+00	  0.4169318E+00	 -0.9863747E-02	  0.9991879E+00	  0.7026042E+00	  0.3322692E+00	  0.3009608E+01	  0.9591563E+00	 -0.2064370E+00	  0.1562831E+00	  0.1960125E+01
  0.3560000E+00	  0.9337458E+00	  0.9552847E+00	  0.9774167E+00	  0.8805406E+00	  0.6438050E+00	  0.6715330E+00	  0.4168927E+00	 -0.9924800E-02	  0.9991790E+00	  0.7011071E+00	  0.3324150E+00	  0.3008288E+01	  0.9589498E+00	 -0.2066609E+00	  0.1555916E+00	  0.1965968E+01
  0.3570000E+00	  0.9327168E+00	  0.9550184E+00	  0.9771334E+00	  0.8803755E+00	  0.6424196E+00	  0.6701947E+00	  0.4168536E+00	 -0.9986045E-02	  0.9991701E+00	  0.6996085E+00	  0.3325597E+00	  0.3006979E+01	  0.9587430E+00	 -0.2068831E+00	  0.1548941E+00	  0.1971838E+01
  0.3580000E+00	  0.9316783E+00	  0.9547512E+00	  0.9768488E+00	  0.8802103E+00	  0.6410356E+00	  0.6688570E+00	  0.4168145E+00	 -0.1004748E-01	  0.9991610E+00	  0.6981083E+00	  0.3327035E+00	  0.3005679E+01	  0.9585360E+00	 -0.2071037E+00	  0.1541906E+00	  0.1977733E+01
  0.3590000E+00	  0.9306304E+00	  0.9544831E+00	  0.9765629E+00	  0.8800452E+00	  0.6396530E+00	  0.6675199E+00	  0.4167754E+00	 -0.1010911E-01	  0.9991520E+00	  0.6966068E+00	  0.3328463E+00	  0.3004389E+01	  0.9583288E+00	 -0.2073228E+00	  0.1534812E+00	  0.1983655E+01
  0.3600000E+00	  0.9295731E+00	  0.9542141E+00	  0.9762758E+00	  0.8798799E+00	  0.6382718E+00	  0.6661833E+00	  0.4167363E+00	 -0.1017092E-01	  0.9991428E+00	  0.6951039E+00	  0.3329881E+00	  0.3003110E+01	  0.9581214E+00	 -0.2075403E+00	  0.1527616E+00	  0.1989604E+01
