bet0_f,maxstp,EP_dens_on,Bdens,Adens,Beam Ion Effective Temp(keV),n,gam,om_r,gam_var,om_r_var,tipo_inestabilidad,modo_m,pos_radial,diff_m
0.0049,2500,1,0.4,6.0,0,4,0.0289523,66.4497277056,1.09617e-25,7.878230000000001e-26,RSAE,12,0.415,0
0.0049,2500,1,0.4,6.0,20,4,0.0264723,78.36022238940001,2.77169e-23,1.91164e-23,RSAE,12,0.417,0
0.0049,2500,1,0.4,6.0,40,4,0.0195397,5.909037717564,2.92809e-09,5.07352e-09,Estable/Ruido,19,0.841,1
0.0049,2500,1,0.4,8.0,0,4,0.0381617,67.27507094399999,2.12809e-26,8.0682e-26,RSAE,12,0.404,0
0.0049,2500,1,0.4,8.0,20,4,0.0346725,80.9952026556,7.95679e-26,1.43568e-26,RSAE,12,0.41,0
0.0049,2500,1,0.4,8.0,40,4,0.0205908,77.1114108906,8.5249e-08,0.00162282,Estable/Ruido,12,0.414,0
0.0049,2500,1,0.4,10.0,0,4,0.0469417,68.13880224,3.48714e-26,1.67756e-26,RSAE,12,0.4,0
0.0049,2500,1,0.4,10.0,20,4,0.042319,83.3488704372,3.09917e-26,3.5092900000000004e-26,RSAE,12,0.406,0
0.0049,2500,1,0.4,10.0,40,4,0.0270586,90.3564903894,5.573e-26,4.1631800000000003e-26,RSAE,12,0.409,0
0.0049,2500,1,0.6,0.5,0,4,0.0195164,6.08084826786,1.79877e-09,8.76195e-09,Estable/Ruido,19,0.843,1
0.0049,2500,1,0.6,0.5,20,4,0.0195459,6.0032324139,3.76459e-09,1.26583e-08,Estable/Ruido,19,0.842,1
0.0049,2500,1,0.6,0.5,40,4,0.0196099,5.906716439706,8.33246e-10,3.09917e-09,Estable/Ruido,19,0.843,0
