,0,1,2,3,4,5,6
1820,0.22843040515658156,0.0,384.1675,0.0,0.0,0.0,0.0
1821,0.22843040515658156,179.4298,0.0,0.0,0.0,0.0,0.0
1822,0.22843040515658156,0.0,294.8651,0.0,0.0,0.0,0.0
1823,0.22843040515658156,0.0,0.0,355.5093,0.0,0.0,0.0
1824,0.22843040515658156,0.0,0.0,0.0,350.106,350.106,0.0
1825,0.22843040515658156,0.0,0.0,321.2865,0.0,0.0,0.0
1826,0.22843040515658156,0.0,0.0,0.0,326.5181,326.5181,0.0
1827,0.22843040515658156,47.45363,0.0,0.0,0.0,0.0,0.0
1828,0.22843040515658156,0.0,158.0369,0.0,0.0,0.0,0.0
1829,0.22843040515658156,0.0,0.0,136.7299,0.0,0.0,0.0
1830,0.22843040515658156,0.0,0.0,0.0,133.716,133.716,0.0
1831,0.22843040515658156,0.0,67.45758,0.0,0.0,0.0,0.0
1832,0.22843040515658156,0.0,0.0,88.39392,0.0,0.0,0.0
1833,0.22843040515658156,0.0,0.0,0.0,91.37919,91.37919,0.0
1834,0.22843040515658156,0.0620249,0.0,0.0,0.0,0.0,0.0
1835,0.22843040515658156,0.0,0.0,0.01118205,0.0,0.0,0.0
1913,0.23379831051570923,479.9444,0.0,0.0,0.0,0.0,0.0
1914,0.23379831051570923,414.5984,0.0,0.0,0.0,0.0,0.0
1921,0.23379831051570923,273.006,0.0,0.0,0.0,0.0,0.0
1922,0.23379831051570923,0.0,386.4205,0.0,0.0,0.0,0.0
1923,0.23379831051570923,180.4116,0.0,0.0,0.0,0.0,0.0
1924,0.23379831051570923,0.0,293.9528,0.0,0.0,0.0,0.0
1925,0.23379831051570923,0.0,0.0,358.4597,0.0,0.0,0.0
1926,0.23379831051570923,0.0,0.0,0.0,347.7013,347.7013,0.0
1927,0.23379831051570923,0.0,0.0,319.5685,0.0,0.0,0.0
1928,0.23379831051570923,0.0,0.0,0.0,329.9936,329.9936,0.0
1929,0.23379831051570923,46.84016,0.0,0.0,0.0,0.0,0.0
1930,0.23379831051570923,0.0,159.7648,0.0,0.0,0.0,0.0
1931,0.23379831051570923,0.0,0.0,138.7849,0.0,0.0,0.0
1932,0.23379831051570923,0.0,0.0,0.0,133.0287,133.0287,0.0
1933,0.23379831051570923,0.0,66.10874,0.0,0.0,0.0,0.0
1934,0.23379831051570923,0.0,0.0,0.0,92.41145,92.41145,0.0
1935,0.23379831051570923,0.0,0.0,86.70988,0.0,0.0,0.0
1936,0.23379831051570923,0.06079477,0.0,0.0,0.0,0.0,0.0
1937,0.23379831051570923,0.0,0.0,0.01197216,0.0,0.0,0.0
2015,0.2390457278430217,480.1722,0.0,0.0,0.0,0.0,0.0
2016,0.2390457278430217,416.0008,0.0,0.0,0.0,0.0,0.0
2023,0.2390457278430217,272.932,0.0,0.0,0.0,0.0,0.0
2024,0.2390457278430217,0.0,388.5155,0.0,0.0,0.0,0.0
2025,0.2390457278430217,181.3316,0.0,0.0,0.0,0.0,0.0
2026,0.2390457278430217,0.0,293.1433,0.0,0.0,0.0,0.0
2027,0.2390457278430217,0.0,0.0,361.2024,0.0,0.0,0.0
2028,0.2390457278430217,0.0,0.0,318.0144,0.0,0.0,0.0
2029,0.2390457278430217,0.0,0.0,0.0,345.6612,345.6612,0.0
2030,0.2390457278430217,0.0,0.0,0.0,333.0822,333.0822,0.0
2031,0.2390457278430217,46.27133,0.0,0.0,0.0,0.0,0.0
