r,R  6/ 3,R  7/ 3,R  8/ 3,R  9/ 3,R 10/ 3,R 11/ 3,R 12/ 3,R 13/ 3,R 14/ 3,R 15/ 3,I  6/ 3,I  7/ 3,I  8/ 3,I  9/ 3,I 10/ 3,I 11/ 3,I 12/ 3,I 13/ 3,I 14/ 3,I 15/ 3
0.838,-7.56867142e-05,-8.41518423e-05,-4.19634935e-05,5.2715435e-05,0.000195071213,0.000281733202,-0.000128709256,0.000354705446,0.00269167398,-0.00783949613,-2.58174535e-05,-2.56696644e-05,2.60066616e-06,5.97065645e-05,0.00011849513,7.14999838e-05,-0.000391361028,-0.000570852381,0.00168435666,-0.00230070328
0.839,-7.4596812e-05,-9.31115958e-05,-7.38720656e-05,1.93549359e-06,0.000176800802,0.000417995799,0.000275291662,0.000587128963,0.00195863698,-0.00779565515,-2.61020184e-05,-3.18387655e-05,-1.55450956e-05,3.35293944e-05,0.000114584672,0.000156921863,-0.000169205363,-0.00045852247,0.00130289295,-0.00235552439
0.84,-6.61871599e-05,-9.04716471e-05,-9.38630349e-05,-4.98788134e-05,0.000117199267,0.000446150546,0.000612210113,0.00100121066,0.00127649568,-0.00727735293,-2.20833193e-05,-3.15923195e-05,-2.8341563e-05,3.51753241e-06,8.37421964e-05,0.00018379115,3.50382994e-05,-0.000218229958,0.00093073496,-0.00216163326
0.841,-5.40472563e-05,-7.99337076e-05,-0.000101001006,-9.09477427e-05,4.20368643e-05,0.000392996788,0.000824862013,0.00143186572,0.000776796913,-0.00647473576,-1.55120534e-05,-2.63652855e-05,-3.40867138e-05,-2.25009787e-05,3.95807749e-05,0.000160198345,0.000177781292,5.78475052e-05,0.00065018225,-0.00179746231
0.842,-4.14391364e-05,-6.56697867e-05,-9.72433025e-05,-0.000115411407,-2.80110258e-05,0.000293370796,0.000898676663,0.00176482901,0.000524874205,-0.00559358474,-8.3016854e-06,-1.83612166e-05,-3.30315694e-05,-3.94723921e-05,-4.69666904e-06,0.00010343877,0.0002389319,0.000292562272,0.00051221496,-0.00137081274
0.843,-3.07079299e-05,-5.1329044e-05,-8.631933e-05,-0.00012311764,-8.04964809e-05,0.000180588831,0.000855162009,0.00194953429,0.000512157832,-0.00480248962,-2.04402597e-06,-9.87805005e-06,-2.69783033e-05,-4.58879618e-05,-3.95186412e-05,3.39501022e-05,0.000223321069,0.000441321808,0.000522882075,-0.000984320279
0.844,-2.30645189e-05,-3.9422303e-05,-7.24092099e-05,-0.00011790923,-0.000111288479,7.98129946e-05,0.000736909673,0.00199039805,0.000673382972,-0.00420212517,2.28779758e-06,-2.74537141e-06,-1.8503056e-05,-4.3319384e-05,-6.03472018e-05,-3.02907725e-05,0.000154219068,0.000495325888,0.000647130319,-0.00070851501
0.845,-1.86949581e-05,-3.11441348e-05,-5.90436757e-05,-0.000105337426,-0.000122530386,5.25736605e-06,0.000590754589,0.00192573297,0.000917550241,-0.00382050996,4.40621362e-06,1.99002732e-06,-1.01156603e-05,-3.51526637e-05,-6.73081086e-05,-7.74137963e-05,6.2628382e-05,0.000473137708,0.000826045814,-0.000569952096
0.846,-1.70714425e-05,-2.65534207e-05,-4.84791881e-05,-9.0656155e-05,-0.000119744758,-3.91793546e-05,0.000454657074,0.0018047402,0.00115905355,-0.00362879735,4.58400984e-06,4.09968976e-06,-3.63030089e-06,-2.51332628e-05,-6.36650733e-05,-0.000102788592,-2.32062115e-05,0.000406635998,0.000998871757,-0.000555062029
0.847,-1.73219035e-05,-2.49568465e-05,-4.15884812e-05,-7.75968277e-05,-0.000109188071,-5.70912952e-05,0.000351114634,0.00167017128,0.0013387743,-0.00356706344,3.42328263e-06,3.99139797e-06,1.0984779e-07,-1.62382708e-05,-5.39456753e-05,-0.000107986182,-8.47355478e-05,0.000327599483,0.00112101991,-0.000624705473
0.848,-1.85454723e-05,-2.53323767e-05,-3.81385221e-05,-6.80110971e-05,-9.60856014e-05,-5.60007194e-05,0.000286977447,0.00154972223,0.00143126663,-0.00356954064,1.61250179e-06,2.41986106e-06,1.16270826e-06,-1.01325241e-05,-4.23822954e-05,-9.84736077e-05,-0.000115231445,0.000259003143,0.0011727489,-0.000731982522
0.849,-2.00145433e-05,-2.66724756e-05,-3.7250194e-05,-6.21632755e-05,-8.38723019e-05,-4.42181553e-05,0.000257540641,0.00145526069,0.00144009493,-0.00358232873,-2.58742553e-07,2.01319055e-07,1.91794236e-07,-7.18809086e-06,-3.20056038e-05,-8.10646873e-05,-0.000117839386,0.000212124394,0.00115794326,-0.000836807785
0.85,-2.1257044e-05,-2.81916637e-05,-3.78492334e-05,-5.93309932e-05,-7.42136632e-05,-2.87503126e-05,0.000252173438,0.00138682402,0.00138669842,-0.00357135599,-1.79727566e-06,-1.99258973e-06,-1.89803322e-06,-6.86419165e-06,-2.43989262e-05,-6.18940256e-05,-0.000101450057,0.000188181163,0.0010961452,-0.000913809882
0.851,-2.2047253e-05,-2.94006208e-05,-3.89903282e-05,-5.84138056e-05,-6.74509619e-05,-1.43524458e-05,0.000259290189,0.00133809959,0.00129841239,-0.00352214427,-2.82172143e-06,-3.7344048e-06,-4.2657506e-06,-8.1994014e-06,-1.99177476e-05,-4.52671404e-05,-7.63783708e-05,0.000182194433,0.00101241966,-0.000953427095
0.852,-2.23457483e-05,-3.00831185e-05,-4.0018387e-05,-5.83738203e-05,-6.31569329e-05,-3.4845633e-06,0.000269532443,0.0013010955,0.00119947762,-0.00343476354,-3.32210192e-06,-4.845962e-06,-6.31426077e-06,-1.02262349e-05,-1.81222748e-05,-3.33704702e-05,-5.120687e-05,0.000186972424,0.000928923231,-0.00095830472
0.853,-2.22247428e-05,-3.02220902e-05,-4.05915812e-05,-5.84599348e-05,-6.06053287e-05,3.1993616e-06,0.000277028748,0.00126902282,0.0011064572,-0.00331737832,-3.39517167e-06,-5.34264921e-06,-7.74060005e-06,-1.22177822e-05,-1.82170714e-05,-2.65964914e-05,-3.1287471e-05,0.00019596408,0.000860185417,-0.000937812918
0.854,-2.18027682e-05,-2.99143374e-05,-4.06191938e-05,-5.82535091e-05,-5.90777076e-05,6.17677959e-06,0.000279219766,0.00123743,0.00102755562,-0.00318073132,-3.18111907e-06,-5.35417556e-06,-8.4918644e-06,-1.37652237e-05,-1.93804806e-05,-2.41649583e-05,-1.86939567e-05,0.000204639647,0.000812194459,-0.000903001413
0.855,-2.11995442e-05,-2.92989254e-05,-4.01677888e-05,-5.76077178e-05,-5.80135182e-05,6.43822879e-06,0.000275936043,0.00120414208,0.000964372882,-0.00303459187,-2.81659292e-06,-5.05089771e-06,-8.67610805e-06,-1.4737061e-05,-2.09502197e-05,-2.47662164e-05,-1.30572279e-05,0.000210672734,0.00078413395,-0.000863238629
0.856,-2.05118998e-05,-2.85096212e-05,-3.93738693e-05,-5.65487741e-05,-5.70479828e-05,5.04367732e-06,0.000268317069,0.00116863603,0.000914546078,-0.00288616611,-2.40853819e-06,-4.59159102e-06,-8.47062487e-06,-1.51842259e-05,-2.24858939e-05,-2.70575548e-05,-1.26818447e-05,0.000213440402,0.000771234798,-0.00082475066
0.857,-1.98060653e-05,-2.76509617e-05,-3.83817454e-05,-5.51843886e-05,-5.59879748e-05,2.87326913e-06,0.00025792938,0.00113132353,0.000874170091,-0.00273992216,-2.02600528e-06,-4.09624022e-06,-8.05296794e-06,-1.52424383e-05,-2.37521252e-05,-2.9953569e-05,-1.55139637e-05,0.000213318719,0.000767484225,-0.000790616987
0.858,-1.91199802e-05,-2.67919202e-05,-3.73096811e-05,-5.36397755e-05,-5.47648626e-05,5.35222125e-07,0.000246213265,0.00109298828,0.000839465922,-0.00259816336,-1.70376137e-06,-3.63936982e-06,-7.56262686e-06,-1.50599792e-05,-2.46653883e-05,-3.27309467e-05,-1.97644219e-05,0.000211077021,0.000767504595,-0.000761553435
0.859,-1.84701088e-05,-2.59698868e-05,-3.62384561e-05,-5.20231412e-05,-5.33873896e-05,-1.62561881e-06,0.000234233479,0.0010544442,0.000807626449,-0.00246181699,-1.45142244e-06,-3.25616044e-06,-7.08914817e-06,-1.47580034e-05,-2.52353283e-05,-3.50067119e-05,-2.4179986e-05,0.000207489408,0.000767458459,-0.000736898985
0.86,-1.78590632e-05,-2.5198989e-05,-3.52137709e-05,-5.0413496e-05,-5.19045383e-05,-3.4699831e-06,0.000222641272,0.00101637925,0.000777024184,-0.00233112322,-1.26343795e-06,-2.95399706e-06,-6.67725787e-06,-1.44175932e-05,-2.55168187e-05,-3.66539088e-05,-2.80586217e-05,0.000203155247,0.000765181045,-0.000715447581
0.861,-1.72820759e-05,-2.44788704e-05,-3.42549084e-05,-4.8861565e-05,-5.03802667e-05,-4.99357232e-06,0.000211748356,0.00097931694,0.000747040655,-0.00220610151,-1.12729604e-06,-2.72423124e-06,-6.33952291e-06,-1.40831839e-05,-2.55778769e-05,-3.77040753e-05,-3.11292103e-05,0.000198463791,0.000759865163,-0.000695988664
0.862,-1.673161e-05,-2.3801922e-05,-3.33645242e-05,-4.73963499e-05,-4.88784074e-05,-6.26444353e-06,0.000201637214,0.000943634394,0.000717743263,-0.00208679461,-1.02904111e-06,-2.55144127e-06,-6.06979431e-06,-1.37728926e-05,-2.54820769e-05,-3.82650454e-05,-3.33933025e-05,0.00019363243,0.00075159101,-0.000677570165
0.863,-1.62001607e-05,-2.31582797e-05,-3.25367696e-05,-4.60324863e-05,-4.74547046e-05,-7.37702552e-06,0.000192262874,0.000909595831,0.000689559627,-0.00197334702,-9.56275101e-07,-2.41939874e-06,-5.85385236e-06,-1.34894372e-05,-2.52813844e-05,-3.84647319e-05,-3.49870345e-05,0.000188766401,0.000740891821,-0.000659565254
0.864,-1.56816833e-05,-2.25387354e-05,-3.17627846e-05,-4.4775952e-05,-4.61529889e-05,-8.42325448e-06,0.00018352745,0.00087738,0.000663022945,-0.00186598548,-8.99337782e-07,-2.31414691e-06,-5.67619679e-06,-1.32285262e-05,-2.50149635e-05,-3.84198441e-05,-3.6085882e-05,0.00018391075,0.000728441086,-0.000641632304
0.865,-1.51721471e-05,-2.19361085e-05,-3.10337474e-05,-4.3627496e-05,-4.50034399e-05,-9.47721908e-06,0.000175325946,0.000847095719,0.000638606418,-0.00176495774,-8.51400274e-07,-2.22507466e-06,-5.52348188e-06,-1.29840058e-05,-2.47105531e-05,-3.82229738e-05,-3.68514474e-05,0.000179084328,0.000714870845,-0.000623636178
0.866,-1.46695313e-05,-2.13456199e-05,-3.03422228e-05,-4.25844468e-05,-4.40224746e-05,-1.05892863e-05,0.000167569271,0.000818790059,0.000616636491,-0.00167046584,-8.08041946e-07,-2.14484464e-06,-5.38566347e-06,-1.27503752e-05,-2.43867061e-05,-3.79408111e-05,-3.74095699e-05,0.000174297689,0.000700692137,-0.000605570416
0.867,-1.41734618e-05,-2.07647058e-05,-2.96825717e-05,-4.16418244e-05,-4.32142563e-05,-1.17863222e-05,0.000160191993,0.000792455076,0.000597264637,-0.00158261363,-7.66640009e-07,-2.06879999e-06,-5.25590414e-06,-1.25236529e-05,-2.40552508e-05,-3.76178298e-05,-3.78476352e-05,0.000169560824,0.000686279408,-0.000587496767
0.868,-1.36846582e-05,-2.01925558e-05,-2.9050915e-05,-4.07932633e-05,-4.25734056e-05,-1.30754551e-05,0.000153151253,0.00076803601,0.000580477045,-0.00150137584,-7.2577077e-07,-1.99422721e-06,-5.12994931e-06,-1.23013999e-05,-2.37236246e-05,-3.72817724e-05,-3.82212841e-05,0.000164885618,0.000671887023,-0.000569504613
0.869,-1.32044131e-05,-1.96295731e-05,-2.84448415e-05,-4.00316636e-05,-4.208784e-05,-1.44492093e-05,0.000146421788,0.000745439948,0.000566124824,-0.00142658966,-6.84737836e-07,-1.91970536e-06,-5.00540367e-06,-1.20823927e-05,-2.33966057e-05,-3.69488071e-05,-3.85634847e-05,0.000160285542,0.000657676572,-0.000551686946
0.87,-1.27342226e-05,-1.90768737e-05,-2.78629214e-05,-3.93494092e-05,-4.17409932e-05,-1.5890594e-05,0.000139990048,0.000724543863,0.000553962636,-0.00135796537,-6.43266582e-07,-1.84461768e-06,-4.88110011e-06,-1.18661989e-05,-2.30772598e-05,-3.66275067e-05,-3.88921421e-05,0.000155774039,0.00064374351,-0.000534128139
0.871,-1.22755656e-05,-1.85358549e-05,-2.73041785e-05,-3.87383498e-05,-4.15134746e-05,-1.73775033e-05,0.000133848885,0.000705202538,0.000543688023,-0.00129511021,-6.01332898e-07,-1.76882317e-06,-4.75661529e-06,-1.16527968e-05,-2.27673291e-05,-3.63216334e-05,-3.92154692e-05,0.000151362822,0.000630138753,-0.000516898987
0.872,-1.18297565e-05,-1.8007872e-05,-2.67676936e-05,-3.81898625e-05,-4.1384556e-05,-1.88862565e-05,0.000127993342,0.000687257212,0.000534976414,-0.00123755877,-5.59057095e-07,-1.69244799e-06,-4.63193171e-06,-1.14423196e-05,-2.24674802e-05,-3.60320196e-05,-3.95356957e-05,0.000147060868,0.000616884541,-0.000500055633
0.873,-1.13978228e-05,-1.74940335e-05,-2.6252415e-05,-3.76951624e-05,-4.13336663e-05,-2.03943187e-05,0.000122417615,0.00067054475,0.000527509189,-0.00118480454,-5.16634624e-07,-1.61574865e-06,-4.5072336e-06,-1.12349162e-05,-2.21776141e-05,-3.57578126e-05,-3.98518042e-05,0.000142874252,0.000603985503,-0.000483640286
0.874,-1.09804348e-05,-1.69951091e-05,-2.57571176e-05,-3.72456829e-05,-4.13415962e-05,-2.18820174e-05,0.000117113369,0.000654905741,0.000520993302,-0.00113632898,-4.74280189e-07,-1.53902578e-06,-4.38280008e-06,-1.10307068e-05,-2.18971982e-05,-3.54972638e-05,-4.01613188e-05,0.000138806548,0.000591435917,-0.000467682829
0.875,-1.05778959e-05,-1.65115178e-05,-2.52804473e-05,-3.68334117e-05,-4.13912649e-05,-2.33333098e-05,0.000112069416,0.000640190588,0.000515172503,-0.00109162577,-4.32197142e-07,-1.46257693e-06,-4.25894214e-06,-1.0829775e-05,-2.16255138e-05,-3.52482371e-05,-4.04613316e-05,0.000134859378,0.000579224272,-0.000452202639
0.876,-1.01901922e-05,-1.60433424e-05,-2.48209564e-05,-3.64510955e-05,-4.14680604e-05,-2.47359379e-05,0.000107272225,0.000626263463,0.000509831806,-0.00105021882,-3.90567576e-07,-1.3866658e-06,-4.13595161e-06,-1.06321591e-05,-2.13617739e-05,-3.50085471e-05,-4.07490291e-05,0.000131032792,0.000567336053,-0.000437210182
0.877,-9.81705612e-06,-1.55903531e-05,-2.43771229e-05,-3.60923381e-05,-4.1559926e-05,-2.60813328e-05,0.000102706574,0.000613004545,0.000504797725,-0.00101167424,-3.49559566e-07,-1.31151296e-06,-4.01405787e-06,-1.04378288e-05,-2.11051482e-05,-3.4776161e-05,-4.10220521e-05,0.000127325424,0.000555755539,-0.000422708356
0.878,-9.45803725e-06,-1.51520604e-05,-2.39473878e-05,-3.57516366e-05,-4.16572528e-05,-2.73642129e-05,9.8356374e-05,0.000600310894,0.000499935439,-0.000975607011,-3.0932922e-07,-1.23729297e-06,-3.89341165e-06,-1.02466807e-05,-2.08547892e-05,-3.45492988e-05,-4.12786355e-05,0.000123734711,0.000544466904,-0.000408693824
0.879,-9.11256371e-06,-1.47278159e-05,-2.35302683e-05,-3.54244323e-05,-4.17526567e-05,-2.85817873e-05,9.42059305e-05,0.000588096386,0.000495143525,-0.000941683433,-2.70015195e-07,-1.16414416e-06,-3.77410638e-06,-1.0058569e-05,-2.06098858e-05,-3.43264366e-05,-4.15174646e-05,0.000120257339,0.000533454657,-0.000395158505
0.88,-8.77998875e-06,-1.43169009e-05,-2.31244425e-05,-3.5107106e-05,-4.18407272e-05,-2.97330703e-05,9.02408265e-05,0.000576290988,0.000490348683,-0.000909620457,-2.31731607e-07,-1.09218e-06,-3.65620982e-06,-9.87334012e-06,-2.03697058e-05,-3.41062543e-05,-4.17374593e-05,0.000116889643,0.00052270388,-0.000382090999
0.881,-8.45961897e-06,-1.39185548e-05,-2.27287252e-05,-3.4796837e-05,-4.19177568e-05,-3.08186592e-05,8.64476371e-05,0.000564839188,0.000485502179,-0.000879182439,-1.94569862e-07,-1.02150187e-06,-3.53978019e-06,-9.69082914e-06,-2.01335692e-05,-3.38875716e-05,-4.19377852e-05,0.000113627635,0.00051220068,-0.000369477718
0.882,-8.15073953e-06,-1.35319686e-05,-2.23419802e-05,-3.4491386e-05,-4.198143e-05,-3.18407054e-05,8.28131343e-05,0.000553697622,0.000480576566,-0.00085017561,-1.58606471e-07,-9.52201068e-07,-3.42485542e-06,-9.51084132e-06,-1.99008174e-05,-3.36693501e-05,-4.2118034e-05,0.000110466916,0.000501932654,-0.000357303593
0.883,-7.85264036e-06,-1.31562912e-05,-2.1963084e-05,-3.41889458e-05,-4.20305095e-05,-3.28026513e-05,7.93240847e-05,0.000542832499,0.000475560891,-0.000822441239,-1.2390619e-07,-8.84351269e-07,-3.31143602e-06,-9.33314113e-06,-1.96708172e-05,-3.34507649e-05,-4.22783711e-05,0.000107402722,0.000491889037,-0.000345552505
0.884,-7.56464508e-06,-1.27906685e-05,-2.15909342e-05,-3.38880085e-05,-4.20644561e-05,-3.37086965e-05,7.59674689e-05,0.000532217002,0.000470455222,-0.000795848719,-9.05261484e-08,-8.18010268e-07,-3.19948502e-06,-9.15744832e-06,-1.94429396e-05,-3.32311653e-05,-4.2419472e-05,0.000104429924,0.000482060286,-0.000334207504
0.885,-7.28614717e-06,-1.24343243e-05,-2.12245196e-05,-3.35872479e-05,-4.20829338e-05,-3.45629041e-05,7.27310873e-05,0.000521828631,0.000465265087,-0.00077028926,-5.85193005e-08,-7.53243631e-07,-3.08898025e-06,-8.98347794e-06,-1.92165097e-05,-3.3009817e-05,-4.25419932e-05,0.000101543051,0.000472436798,-0.000323250903
0.886,-7.01661709e-06,-1.20865997e-05,-2.08629743e-05,-3.32855107e-05,-4.20856462e-05,-3.5368814e-05,6.9604047e-05,0.000511648258,0.000459998181,-0.000745671888,-2.79276681e-08,-6.90123961e-07,-2.97993304e-06,-8.8109829e-06,-1.89908675e-05,-3.27859174e-05,-4.26464009e-05,9.87366998e-05,0.000463009055,-0.00031266504
0.887,-6.75559854e-06,-1.1746965e-05,-2.05056243e-05,-3.29818726e-05,-4.20723282e-05,-3.6129237e-05,6.657731e-05,0.000501659751,0.00045466196,-0.000721920334,1.224643e-09,-6.28718111e-07,-2.87238206e-06,-8.63977929e-06,-1.8765448e-05,-3.25587139e-05,-4.27329548e-05,9.60059452e-05,0.0004537679,-0.000302432873
0.888,-6.5026978e-06,-1.14149994e-05,-2.01519855e-05,-3.2675677e-05,-4.20428176e-05,-3.6846305e-05,6.36438796e-05,0.000491849783,0.000449262459,-0.00069897052,2.8929211e-08,-5.69078568e-07,-2.76637691e-06,-8.46974643e-06,-1.85398179e-05,-3.23275852e-05,-4.28017605e-05,9.33465289e-05,0.000444704608,-0.000292538232
0.889,-6.2575748e-06,-1.10903618e-05,-1.9801722e-05,-3.23665052e-05,-4.19970867e-05,-3.75216607e-05,6.07984839e-05,0.000482207586,0.000443804473,-0.000676768719,5.51853573e-08,-5.11246253e-07,-2.66197185e-06,-8.30081703e-06,-1.83136595e-05,-3.2092025e-05,-4.28527969e-05,9.07548346e-05,0.000435810885,-0.000282965998
0.89,-6.01992726e-06,-1.07727632e-05,-1.94546071e-05,-3.20541526e-05,-4.1935304e-05,-3.81567216e-05,5.80371529e-05,0.000472725074,0.000438292576,-0.000655270714,7.99999298e-08,-4.55249228e-07,-2.55922072e-06,-8.13297199e-06,-1.80867736e-05,-3.18516719e-05,-4.2886016e-05,8.82279562e-05,0.000427079376,-0.000273702608
0.891,-5.78947494e-06,-1.04619511e-05,-1.91105008e-05,-3.17386025e-05,-4.18578583e-05,-3.8752853e-05,5.5356906e-05,0.000463396989,0.000432732049,-0.000634441257,1.03391042e-07,-4.01099285e-07,-2.458171e-06,-7.96623069e-06,-1.78590729e-05,-3.16063368e-05,-4.29014497e-05,8.57637522e-05,0.000418504241,-0.000264736535
0.892,-5.56595732e-06,-1.01577302e-05,-1.8769389e-05,-3.14200423e-05,-4.17652921e-05,-3.93111597e-05,5.27559847e-05,0.000454220619,0.000427128592,-0.000614252947,1.25389975e-07,-3.48804162e-07,-2.35890036e-06,-7.800698e-06,-1.76305918e-05,-3.13558892e-05,-4.28988669e-05,8.33610457e-05,0.000410080686,-0.000256058385
0.893,-5.34908626e-06,-9.85986728e-06,-1.84312846e-05,-3.10989278e-05,-4.16587742e-05,-3.98335342e-05,5.02329193e-05,0.000445197692,0.00042149192,-0.000594687507,1.46053615e-07,-2.98330994e-07,-2.26145597e-06,-7.63654421e-06,-1.74016295e-05,-3.11006878e-05,-4.28784995e-05,8.10200542e-05,0.000401807485,-0.000247662019
0.894,-5.13852234e-06,-9.56800911e-06,-1.80960734e-05,-3.07758464e-05,-4.15402105e-05,-4.03233804e-05,4.77850978e-05,0.000436333951,0.000415837986,-0.000575734295,1.65464806e-07,-2.49580726e-07,-2.16577719e-06,-7.47389527e-06,-1.71727154e-05,-3.08418239e-05,-4.28418716e-05,7.87418008e-05,0.000393688214,-0.00023954401
0.895,-4.9339257e-06,-9.28175391e-06,-1.77635156e-05,-3.04512415e-05,-4.14115201e-05,-4.07845858e-05,4.54087242e-05,0.000427634744,0.000410184601,-0.000557383583,1.83710051e-07,-2.024285e-07,-2.0717328e-06,-7.31277748e-06,-1.69443419e-05,-3.05805845e-05,-4.27912398e-05,7.65267276e-05,0.000385727586,-0.000231700478
0.896,-4.7350141e-06,-9.00077431e-06,-1.74333715e-05,-3.01252941e-05,-4.12739418e-05,-4.122009e-05,4.30999052e-05,0.000419101399,0.000404545501,-0.0005396208,2.00860447e-07,-1.56779777e-07,-1.9792209e-06,-7.1531704e-06,-1.67167773e-05,-3.03178107e-05,-4.27284034e-05,7.43740014e-05,0.000377927196,-0.000224124654
0.897,-4.54156193e-06,-8.7248378e-06,-1.71054655e-05,-2.97980137e-05,-4.11280792e-05,-4.16317352e-05,4.08552259e-05,0.000410731645,0.000398929347,-0.000522426489,2.16975095e-07,-1.12573234e-07,-1.88819553e-06,-6.99506502e-06,-1.64901251e-05,-3.00538873e-05,-4.26544119e-05,7.22818851e-05,0.000370285337,-0.000216807311
0.898,-4.35337367e-06,-8.45375296e-06,-1.67796326e-05,-2.94692847e-05,-4.09741832e-05,-4.20208697e-05,3.86713223e-05,0.000402521178,0.000393341891,-0.000505778526,2.32107621e-07,-6.97565165e-08,-1.79861889e-06,-6.83842862e-06,-1.6264384e-05,-2.97890198e-05,-4.25701095e-05,7.02480052e-05,0.000362798916,-0.000209738001
0.899,-4.1703142e-06,-8.18743434e-06,-1.64557959e-05,-2.91388579e-05,-4.08118919e-05,-4.23876528e-05,3.65456195e-05,0.000394462594,0.000387783834,-0.000489651039,2.46296394e-07,-2.83140448e-08,-1.71051134e-06,-6.6832412e-06,-1.60393944e-05,-2.95229456e-05,-4.24755572e-05,6.82693292e-05,0.00035546177,-0.000202904569
0.9,-3.99228914e-06,-7.92587232e-06,-1.6133973e-05,-2.88064996e-05,-4.06405867e-05,-4.27314859e-05,3.44765394e-05,0.00038654752,0.000382252302,-0.000474017285,2.5956838e-07,1.17439815e-08,-1.62394106e-06,-6.52952562e-06,-1.58149657e-05,-2.92551353e-05,-4.2370198e-05,6.63429408e-05,0.000348265969,-0.000196294664
0.901,-3.81920697e-06,-7.66906893e-06,-1.58142423e-05,-2.84721406e-05,-4.04598829e-05,-4.3051823e-05,3.24632222e-05,0.00037876935,0.000376744297,-0.000458853742,2.71952002e-07,5.04113858e-08,-1.53898437e-06,-6.37735912e-06,-1.55910342e-05,-2.89851749e-05,-4.22533799e-05,6.44667861e-05,0.000341204384,-0.000189897683
0.902,-3.65093778e-06,-7.4169486e-06,-1.54966338e-05,-2.81358817e-05,-4.02699743e-05,-4.33490981e-05,3.05045055e-05,0.000371124961,0.000371260621,-0.000444142923,2.83488015e-07,8.77225498e-08,-1.45565201e-06,-6.22680865e-06,-1.53677128e-05,-2.87131448e-05,-4.21251964e-05,6.26397034e-05,0.000334273332,-0.000183705863
0.903,-3.48734125e-06,-7.16940873e-06,-1.5181151e-05,-2.77978498e-05,-4.00711995e-05,-4.36240611e-05,2.85989815e-05,0.000363612342,0.000365804046,-0.000429870445,2.94221326e-07,1.23728835e-07,-1.3739226e-06,-6.0779204e-06,-1.51451441e-05,-2.84393026e-05,-4.19860794e-05,6.08606574e-05,0.000327470702,-0.000177712602
0.904,-3.32828561e-06,-6.92635441e-06,-1.48677955e-05,-2.74581394e-05,-3.98638149e-05,-4.38773614e-05,2.67452158e-05,0.000356229271,0.000360377412,-0.000416022754,3.04193857e-07,1.58480229e-07,-1.29377062e-06,-5.93072604e-06,-1.49234342e-05,-2.81638775e-05,-4.18364661e-05,5.91284451e-05,0.000320794487,-0.000171911416
0.905,-3.17365575e-06,-6.68771507e-06,-1.45565861e-05,-2.71168239e-05,-3.96479729e-05,-4.41094182e-05,2.49419577e-05,0.000348973111,0.000354982668,-0.000402586332,3.13441984e-07,1.92016534e-07,-1.21518174e-06,-5.7852558e-06,-1.4702661e-05,-2.78870075e-05,-4.16766598e-05,5.74417922e-05,0.000314242194,-0.000166295721
0.906,-3.02334738e-06,-6.45343402e-06,-1.42475518e-05,-2.677399e-05,-3.94238323e-05,-4.43205834e-05,2.31881245e-05,0.000341841342,0.000349621189,-0.000389548139,3.21998181e-07,2.24371751e-07,-1.13814503e-06,-5.64153838e-06,-1.44829137e-05,-2.76088135e-05,-4.15069354e-05,5.57995539e-05,0.000307811198,-0.000160859159
0.907,-2.87726097e-06,-6.22345761e-06,-1.39407247e-05,-2.6429741e-05,-3.91915877e-05,-4.4511227e-05,2.14827191e-05,0.000334831696,0.000344294177,-0.00037689584,3.29892814e-07,2.55578526e-07,-1.06264699e-06,-5.49959832e-06,-1.42642911e-05,-2.73294348e-05,-4.13275987e-05,5.4200692e-05,0.000301498992,-0.000155595687
0.908,-2.73529685e-06,-5.99772513e-06,-1.36361295e-05,-2.60841791e-05,-3.89514459e-05,-4.46817712e-05,1.98247136e-05,0.000327942019,0.000339002954,-0.000364617726,3.37154754e-07,2.8567172e-07,-9.88666701e-07,-5.35945121e-06,-1.40468787e-05,-2.70490352e-05,-4.11390045e-05,5.26441379e-05,0.000295303277,-0.000150499486
0.909,-2.5973553e-06,-5.77616838e-06,-1.33337816e-05,-2.57373913e-05,-3.87035924e-05,-4.48326619e-05,1.82130188e-05,0.000321170097,0.000333748936,-0.0003527025,3.43811006e-07,3.14687599e-07,-9.16177584e-07,-5.22110285e-06,-1.38307323e-05,-2.67677825e-05,-4.09415315e-05,5.11287083e-05,0.000289221885,-0.000145564844
0.91,-2.46334075e-06,-5.55872161e-06,-1.30336952e-05,-2.53894576e-05,-3.84481988e-05,-4.49643302e-05,1.66465545e-05,0.0003145137,0.000328533435,-0.000341139229,3.49886501e-07,3.42660366e-07,-8.45152769e-07,-5.08455299e-06,-1.36158922e-05,-2.64858336e-05,-4.07355602e-05,4.96531902e-05,0.000283252669,-0.000140786189
0.911,-2.33316558e-06,-5.34533235e-06,-1.27358944e-05,-2.50404681e-05,-3.81854459e-05,-4.50771656e-05,1.51243378e-05,0.000307970723,0.00032335747,-0.000329917396,3.55404442e-07,3.69618641e-07,-7.7557058e-07,-4.94979987e-06,-1.3402406e-05,-2.6203329e-05,-4.05214637e-05,4.82164627e-05,0.000277393457,-0.000136158174
0.912,-2.20674957e-06,-5.13596126e-06,-1.24404136e-05,-2.46905271e-05,-3.79155337e-05,-4.51715256e-05,1.364549e-05,0.000301539221,0.000318221798,-0.000319026922,3.60386868e-07,3.95586014e-07,-7.07414366e-07,-4.81684159e-06,-1.31903338e-05,-2.59203972e-05,-4.02996095e-05,4.68175202e-05,0.000271642061,-0.000131675699
